2010,2011,2012,2013,2014,2015,2016,2017
80.432594,83.992355,76.35645,75.45217,63.661594,63.79472,51.961613,73.394905
62.980946,63.585503,59.804092,59.12425,53.677486,56.786392,56.642056,58.704792
69.98242,71.25433,67.209984,67.536156,57.818977,60.805748,53.705223,64.60394
63.987385,62.825203,62.15998,61.20887,54.873024,56.32428,56.231678,58.249386
64.41394,64.94627,61.61176,61.79407,54.102802,55.62079,57.27629,58.759384
65.83336,67.601944,67.13149,63.82388,56.4614,55.467873,56.230682,65.47692
64.06935,63.032936,62.19529,60.79994,54.558426,56.138294,56.519455,58.28851
70.957596,71.65318,66.17868,66.745636,58.80987,59.624523,55.00375,64.04614
63.236523,62.563427,62.47604,62.007095,54.56595,59.446156,53.494072,60.49884
66.457275,67.341286,64.42862,63.041298,56.55789,58.469265,55.838512,62.776627
68.86961,66.89095,62.627823,64.22565,54.557854,51.26112,55.89089,56.259583
64.893974,64.24524,64.707,64.4292,56.117226,55.50874,59.52849,59.197937
60.86638,61.93977,64.37676,62.219822,54.61325,53.95598,61.31097,60.296524
63.49176,59.21476,67.55414,67.4937,58.302666,55.542732,56.521965,57.917233
71.572426,73.4281,67.35508,67.77727,57.928253,59.09231,55.375214,64.03175
64.34302,60.29219,73.61179,72.14057,60.9268,54.340576,57.08898,61.57782
62.503998,56.44581,74.891045,78.40801,66.90424,61.862152,61.483746,60.941418
69.76211,69.08057,63.534607,68.07837,56.428314,53.64828,57.803093,58.2983
66.449265,66.34363,62.682896,64.08021,55.133842,56.25518,56.474167,59.028877
64.190834,67.23545,64.72632,61.322754,56.018364,58.745342,57.1976,64.862656
74.198685,77.21714,72.090546,74.98396,65.38611,64.978096,59.274162,69.72537
57.196068,54.039337,74.8567,71.951706,63.420303,63.67119,57.886623,64.82419
71.73373,70.90279,64.52828,69.48448,57.31837,54.651375,57.276886,58.48873
67.54027,69.12034,66.165436,64.8748,56.713207,61.335533,53.497227,64.419495
74.9415,73.00919,67.64216,74.51609,59.89874,56.839706,54.28115,61.099434
68.944885,70.78939,66.00926,65.55031,56.861305,59.65737,55.207508,63.46997
65.52104,64.29292,61.17778,61.061035,53.628666,52.781178,56.098866,56.913082
76.926735,81.723366,74.17622,76.40153,66.96307,66.41869,59.19021,73.95599
60.906242,57.53451,68.378815,67.84958,59.873188,60.75358,57.14638,60.089653
63.518196,60.050056,73.9447,77.64306,65.563065,59.3485,63.824463,61.855335
60.655796,59.531666,64.935326,62.67963,56.64751,61.145264,55.558605,60.39735
71.63965,72.23893,66.49763,67.30874,57.26024,56.94086,55.047737,61.93424
81.672676,83.30214,73.36953,76.436516,65.32552,61.661625,52.231388,71.72963
68.329575,64.70878,65.70246,71.261116,57.685966,56.24222,53.833874,60.213356
78.11466,78.81332,69.78352,72.9913,62.831276,61.3584,53.366333,67.18939
69.24331,70.99537,64.876945,65.06868,58.33912,61.168488,56.522232,63.758427
62.430584,60.400547,64.78029,63.709335,56.669174,58.234013,55.926125,59.052532
65.85559,65.66597,62.320675,62.993366,55.6537,57.141464,55.765118,60.332924
60.976048,59.675945,65.00399,63.3282,57.101936,61.04198,55.983154,60.273785
66.039116,64.622406,63.187843,65.32139,56.316437,58.84381,55.022587,59.864002
66.68248,67.0353,67.915146,65.56974,57.257843,58.442654,54.750538,63.080006
72.5282,70.07795,64.990005,69.75485,57.515175,52.33534,51.764084,61.308163
62.87061,63.42051,60.616695,61.280624,53.543674,53.988792,58.078064,58.50478
76.34625,80.56056,69.74846,71.08089,63.05293,64.74378,56.524338,70.81036
64.56741,64.71627,61.5996,62.950176,54.269905,54.41655,57.5767,58.636875
60.787857,60.007973,67.016655,63.958202,57.225616,60.40516,55.77253,61.77795
61.285442,62.548607,62.01461,58.305885,53.883053,61.045628,54.538727,61.138718
76.17408,80.02711,71.213554,73.427055,64.55541,65.20768,57.68826,70.9207
69.084656,65.785225,66.024994,70.44065,58.445786,59.20567,54.028107,60.196297
70.83604,66.78235,66.594894,73.53193,58.828014,56.906998,52.65237,60.59868
66.962364,67.175285,62.877377,66.15161,55.330246,51.25013,60.90744,57.686604
79.463615,81.40825,75.272675,75.36981,62.915863,60.068966,52.718483,69.86352
66.8322,65.98387,61.727913,63.323975,54.114563,51.350994,57.569378,56.80345
67.79333,72.179375,69.67745,64.78055,58.161896,65.57169,52.447544,69.83511
63.55774,63.47204,64.800285,64.76144,57.576187,59.27085,58.81693,60.779224
62.39911,63.10303,60.420097,58.42759,53.615623,58.921413,55.319775,59.47526
77.99403,80.52101,74.15787,75.67367,62.99668,64.59717,51.575882,71.5507
63.20663,62.803734,64.26804,64.09104,57.06165,58.842407,58.603554,60.106544
64.67508,65.08571,63.434036,62.494987,55.963387,58.0993,57.859314,60.532032
61.8118,57.753094,68.73068,69.644615,60.787247,58.984055,57.95373,59.445484
64.77964,65.024155,63.312252,62.17317,55.228336,56.16967,55.482716,61.653564
65.4242,64.71205,62.078148,65.32212,54.91885,53.4151,57.317715,58.742096
67.06264,66.116356,74.90627,79.80988,68.149666,64.25835,64.37511,65.519394
68.5614,69.9813,68.87694,68.96544,58.821785,55.46236,61.43856,63.565838
78.02014,83.97885,77.637505,74.1331,64.24302,69.31958,51.709705,77.546555
61.956905,62.89696,61.04768,60.07758,54.277122,57.34514,57.795536,59.84916
72.43416,70.41948,65.1466,68.66181,58.382236,56.455643,53.05361,60.97123
65.71183,65.385864,62.789303,63.638203,55.06591,57.427204,55.416267,59.531773
64.82163,64.57197,61.634243,62.53506,53.805508,51.563107,58.759045,57.280876
58.772926,60.246075,67.55161,62.501698,57.221447,63.573326,55.63742,64.71748
64.00938,64.406166,64.48255,64.17278,57.45947,59.81141,58.235325,61.360626
75.33839,78.736565,72.070076,71.78015,61.012196,63.525753,53.325375,70.04661
66.326836,62.676735,68.30565,69.333664,58.34787,52.39048,59.443153,57.707638
73.72309,74.59477,70.46194,69.68481,59.960617,56.304966,52.36308,68.45284
62.712414,63.02627,60.849415,60.274185,54.050266,58.314514,55.432747,59.73503
63.74045,60.574253,69.83495,72.991005,62.88295,60.661613,60.444664,60.47663
68.91467,68.24688,63.54951,67.041016,56.210285,55.20564,56.78837,58.78619
64.6784,65.69136,64.60396,63.239567,56.20933,57.271812,58.799225,61.545097
72.11136,73.49212,67.15617,69.44432,61.1253,62.65989,57.031746,64.75919
65.07219,59.152733,77.430725,81.86384,67.89863,56.256496,65.159386,60.976173
64.832726,62.7148,67.48997,70.37961,61.094254,60.838596,59.826584,60.115208
65.2975,67.05038,64.35864,62.771202,56.4898,58.76485,57.891094,62.727177
66.99265,65.62863,63.501274,65.390816,57.02806,60.38884,55.28523,59.782063
79.562035,77.70025,69.68415,79.01326,62.158836,54.947918,55.581116,61.14415
68.97616,68.356255,62.820427,68.036736,55.98899,51.51878,59.00237,57.810547
69.95655,68.23642,64.16664,67.49155,56.47217,52.68448,52.81212,61.328053
60.193676,55.07692,72.63773,71.64131,62.065887,59.520607,57.558315,60.873497
62.08886,61.366432,64.35848,63.369583,57.050896,61.464806,56.476654,60.34621
58.312218,57.580673,71.67164,67.60246,60.325634,63.034153,56.7789,64.95233
67.19517,68.83546,71.77743,73.969376,64.25355,63.042538,61.69073,66.83335
68.58389,72.8029,67.09889,65.21747,58.713455,60.757793,57.935005,67.62786
77.3593,77.12717,71.37877,72.825386,61.75055,56.924923,51.15524,68.05466
63.66567,63.675095,60.450745,59.395634,53.610058,56.45327,55.72896,58.425583
59.29448,56.420845,81.24565,80.88787,70.234146,71.13363,62.710552,68.99134
77.21011,78.79284,71.93796,74.975655,61.8428,61.483353,53.40732,68.02362
71.1146,67.34291,66.92956,72.457245,59.869118,59.819786,54.688675,59.920986
71.3415,71.6004,67.85575,69.86702,58.671154,60.731785,52.896626,64.513885
69.57673,71.13712,81.659004,78.52071,66.98106,63.33394,56.191914,73.48803
66.3757,65.903656,77.21409,82.05517,70.07979,64.964226,66.13201,67.371025
68.59654,68.00016,69.167175,66.227135,56.823475,51.946037,52.579628,65.848595
62.182648,63.176144,60.283516,59.089893,53.411503,56.97867,56.84363,59.093582
61.22323,61.993515,61.41489,58.534992,54.20543,61.24174,54.81067,60.418858
72.41199,69.72446,64.138794,67.30218,55.93893,50.954872,55.226665,55.957336
64.26624,64.95828,64.85076,61.90178,55.396652,56.02827,55.892735,62.87189
62.398117,57.255257,72.187355,73.872665,63.755356,61.829597,59.59444,60.30978
71.89104,71.45649,65.441475,69.69267,57.720924,56.016045,56.43371,60.01487
64.97443,67.54939,65.70033,61.776066,55.75577,62.78016,52.97774,65.373985
60.886074,59.592564,65.18954,63.47441,57.215954,61.293137,56.0112,60.388626
63.498062,62.609882,63.867832,63.359432,56.412434,57.773243,57.84947,59.38176
69.78526,75.09071,68.82449,65.813896,59.37736,60.799362,56.707096,70.79133
62.47693,59.96344,65.351616,65.41556,58.04546,58.350235,57.00739,59.03245
70.070526,68.08463,64.137985,67.96871,57.966797,58.115566,54.769188,59.834225
64.68452,64.27595,60.878403,63.146656,54.61271,54.995865,55.79817,59.484802
69.791855,69.15093,65.47832,68.30775,57.319035,58.29609,54.364616,61.312492
65.69838,66.54143,63.75032,63.291824,57.005085,59.989834,57.19823,61.678078
77.34875,74.90425,68.31229,72.50716,61.344032,58.29434,51.50283,62.58211
65.79072,65.83117,65.65602,63.551746,55.706055,54.386856,54.799263,63.26034
64.39096,64.1127,66.65889,67.41588,58.862297,58.74475,60.157864,61.215866
62.478584,63.224422,60.53757,60.054787,53.517365,56.02644,57.119823,58.961018
62.903683,61.563347,67.64437,69.01155,60.17663,59.661495,60.29697,60.905014
63.604145,65.075554,63.23455,60.468685,54.481834,60.07715,54.573856,61.936653
64.28365,59.93377,77.34295,83.32531,70.68176,63.98744,66.27855,63.379078
69.21237,67.16848,63.61747,64.10082,54.936886,53.180336,54.35859,57.24834
64.752525,63.215584,62.34438,61.51964,54.390873,54.938187,55.284035,57.64955
67.30533,67.44643,63.8175,64.61596,57.7057,60.460575,56.89018,60.987167
63.483047,61.98743,66.36208,65.87572,55.296368,49.989418,62.351532,57.668068
76.14727,78.988335,70.81511,71.34438,62.213326,60.987587,54.30192,70.5123
68.82656,69.838715,65.526436,64.987854,57.775097,59.0842,55.449043,63.8235
65.20308,70.178635,67.65361,63.67504,57.32158,58.125263,59.442955,67.98033
62.65336,56.37343,70.84503,71.427765,61.080296,55.90889,57.514275,58.04627
66.2332,66.88479,64.99676,63.025486,56.289818,57.26822,55.25204,63.19332
69.89197,73.95225,76.68062,72.5193,63.118805,65.612366,54.463024,73.071526
82.513306,86.94337,75.226746,77.02167,67.15568,65.33924,54.56996,76.93044
59.573143,55.1482,75.939575,75.657394,65.67751,65.520164,59.802746,63.858353
72.55331,76.10949,67.503914,67.83214,60.605938,62.932713,56.692802,67.90432
67.06452,67.94762,63.60066,63.313812,56.99575,60.035088,56.471397,61.86862
69.844055,67.13827,65.15841,70.74018,57.679718,56.79229,53.543217,60.215168
76.32167,71.92324,68.85126,78.192635,61.43203,57.88443,51.094036,61.29197
66.554245,71.747116,67.51618,64.07392,57.96908,59.658478,58.843636,68.522934
61.28294,62.328785,62.796436,61.23068,54.4272,55.485607,59.819443,60.036427
66.28384,65.41896,61.699574,64.64685,54.866676,53.061398,54.801514,59.99473
70.95564,68.849594,64.68937,71.441864,56.98502,48.89557,56.293446,59.635914
72.97593,71.60158,64.40687,69.517975,57.061745,52.13196,57.572144,57.00902
62.919605,63.40462,60.505016,61.1553,53.73231,54.89698,57.579823,58.755356
63.1636,57.17868,75.40422,79.27508,66.71818,58.101665,62.60337,60.629166
61.08676,64.58895,67.9775,61.397533,56.614677,65.93605,52.61969,68.23041
64.89827,61.20683,66.74713,67.07996,57.66071,53.945904,57.655506,57.57849
71.597115,71.06289,68.206505,70.98463,59.08647,61.220814,51.779114,64.66952
62.725224,63.17234,63.13439,62.761223,54.6434,54.037678,58.899643,60.155178
62.198746,56.98613,72.03352,74.767555,63.957153,58.736366,59.94076,59.944748
80.32816,84.74937,76.59876,75.61794,64.0534,65.67714,52.476208,74.80196
64.371544,63.198353,61.72797,61.084045,54.53633,55.791386,55.519676,57.935566
67.07655,68.5148,68.26975,68.91198,60.19591,59.868687,60.05236,64.31023
70.26086,70.50251,78.809555,84.28398,72.16572,66.568825,66.08316,69.42178
66.55312,71.65236,71.85955,65.693756,59.350956,68.14215,51.60991,72.44206
65.003716,63.73537,61.635864,60.85538,53.96312,54.702282,55.207886,57.529556
68.8904,66.61054,64.397934,69.69274,57.04267,55.614193,54.649418,59.777428
63.25714,63.142616,61.34191,62.06448,54.15342,56.117023,56.18697,59.34708
62.25238,62.77967,61.03633,59.17027,53.8421,59.6349,54.754776,60.023773
77.792656,78.16375,85.700676,84.872955,71.06426,60.8406,55.794357,75.13721
67.74215,66.04318,66.94721,68.40699,57.6897,61.538,51.499332,63.242245
73.21209,72.878334,67.47841,71.63924,59.03225,58.187084,54.588913,62.54028
61.710083,62.81587,60.652004,59.9757,53.759396,55.881714,58.74977,59.0184
73.82695,73.84623,67.23765,69.22245,60.15273,59.851437,54.045574,64.26914
79.05932,79.270706,70.798256,74.012344,63.152973,60.16939,52.259457,67.673195
70.71607,68.59198,63.65809,65.9185,55.50965,52.32497,55.314404,56.636185
61.413036,54.63556,72.91346,74.16429,63.466454,58.032578,58.63228,59.15144
68.84658,68.304726,65.69722,65.23051,57.263096,57.04068,54.157875,62.68692
66.369316,68.662506,64.28124,62.80386,56.990074,60.212864,57.039005,63.762848
64.244286,60.90196,69.87287,71.84471,61.134594,56.600666,60.514767,59.6416
73.39296,75.10685,68.222565,70.1351,58.970596,58.95801,55.730583,64.3632
62.559162,63.305874,60.649704,58.853954,54.233562,60.416687,55.26458,59.917557
82.44984,85.28196,75.847404,77.36501,66.17496,61.058353,51.842575,75.66252
68.47655,69.760445,66.243744,65.89317,57.00867,60.614567,53.898357,63.92728
67.397064,63.221413,65.64843,65.27025,55.12294,49.08001,56.913204,55.506783
66.248764,65.3365,62.46963,66.16355,55.30708,53.573437,57.10834,58.79907
62.991226,63.706295,61.22661,61.761154,53.576065,52.42144,59.789284,57.998096
68.75132,70.13186,66.4296,65.07284,57.73624,58.242313,55.086945,65.07624
63.92086,66.84173,64.77653,61.395218,55.923515,58.36921,57.553066,64.56862
69.98397,73.369965,66.35937,65.70556,59.136356,61.857815,56.903534,66.66441
83.57165,82.65653,74.18116,83.19621,65.499626,57.86624,53.67629,66.07883
68.586105,67.82106,63.620705,66.799614,56.183804,55.878437,56.230057,59.049774
72.33814,68.48612,65.82943,72.96675,58.03922,51.67334,51.940243,60.673016
65.774055,65.00302,63.910423,65.90047,55.129562,51.00941,56.805984,60.505463
64.49046,64.69894,63.773476,62.74029,55.115383,54.894978,56.139286,61.637897
65.51297,67.32444,63.81873,62.28702,56.48277,59.606205,57.196243,62.792187
78.28437,81.06546,75.04329,74.21844,62.619083,61.918575,52.668667,70.977
60.127216,63.31964,66.116356,59.96539,55.567814,63.9154,54.161186,65.95126
62.84009,63.613937,60.058857,58.856052,54.098648,59.28142,55.842888,59.46935
67.47574,70.42604,65.10962,63.66347,57.702248,60.80285,57.04335,65.13111
65.95914,66.57874,74.87284,71.52691,61.72847,60.75411,55.860485,67.7865
65.6933,63.25124,64.93747,64.52262,55.782326,53.272636,57.731785,57.53638
62.75927,63.05083,61.35274,62.328815,54.3096,54.649025,58.427505,59.14616
72.86561,75.32505,69.14385,68.46669,58.748764,60.466312,54.21149,66.26085
73.53256,75.036606,68.20485,70.444275,59.043396,58.811516,55.66861,64.17326
62.19089,61.15837,63.15029,61.926853,55.94935,59.12415,55.82196,59.377075
61.061638,58.85478,66.06402,64.69656,57.771526,60.136105,56.163944,59.89163
63.75951,57.39014,70.5189,71.07311,60.22432,54.096664,57.122128,57.335114
70.263794,69.981964,66.16651,65.65679,56.462498,56.13681,54.04178,61.041576
60.99786,56.24451,69.52146,69.54279,60.809124,59.150105,57.464428,59.378212
65.0742,64.47013,71.99447,69.230194,59.779976,58.487362,55.870014,64.518005
64.14857,62.68814,62.399654,61.78444,55.000134,55.98329,55.641197,58.0257
66.30229,64.67518,61.95134,61.535137,53.65555,52.89402,55.108364,56.86119
62.853218,57.945145,71.61,74.1742,63.255917,57.88213,60.048573,59.718853
71.58274,70.9107,69.38845,68.044975,58.292454,53.969048,51.65493,66.19218
61.25139,62.258415,65.36357,61.74061,56.330006,63.87325,54.414196,63.431896
63.76877,63.042152,65.179825,62.748028,55.44269,57.003246,55.13719,60.242725
63.974392,64.642235,62.821316,60.961075,55.34122,58.314705,56.484734,61.172104
79.40167,76.52016,71.55492,74.833206,62.097286,54.852615,48.77805,65.3391
75.79874,78.2718,69.64203,70.89172,61.993122,61.747055,54.76618,68.962234
64.925095,63.16826,63.635612,62.723904,55.17705,54.65783,57.173584,57.90982
70.7111,70.70237,66.22778,66.659836,58.425694,58.491642,54.386173,63.505096
70.50055,70.5327,70.035484,74.037895,64.001,63.37363,59.83923,64.2627
67.69282,65.30293,65.26749,67.352104,57.638664,61.33156,53.461914,60.484592
65.42259,64.60289,62.326694,65.21771,55.03041,54.410084,56.6128,59.052513
62.08552,63.129036,59.91927,58.35285,53.67114,58.95377,55.913414,59.580338
76.67356,83.494484,72.42093,71.45257,64.08471,65.60138,57.421803,76.0814
82.783226,86.86059,75.95119,80.32989,70.07146,68.988,57.946373,75.83933
69.94635,68.73503,64.383575,66.2254,57.559742,57.596058,54.313,60.91692
60.16124,54.815258,72.8315,73.02109,63.42594,62.58261,58.53995,60.86977
61.741344,62.205452,62.168194,60.620945,54.488327,56.7169,58.77362,59.41181
70.78403,69.97245,63.75106,67.54462,56.362183,53.5868,57.41669,57.690155
66.7719,69.74326,65.11404,63.33815,57.390205,60.27137,57.37046,64.98044
61.23512,60.50713,66.80562,63.751457,56.90601,59.738934,55.687218,61.602962
63.005173,63.304527,60.859413,60.376244,53.71734,54.791206,57.90327,58.305782
69.12449,65.916565,72.03744,71.92567,60.173874,53.541763,55.874886,61.03695
69.92505,72.12767,69.121574,67.62272,58.59307,64.04341,51.535736,67.96355
68.82329,67.10619,63.101788,70.0046,56.404423,50.54833,58.134483,58.245476
65.63639,65.354004,61.357643,62.948418,55.64178,57.97078,56.354218,59.329857
83.74533,84.09059,73.42703,78.39392,66.36971,61.903168,51.100178,70.12242
65.09331,69.88663,70.495,64.84704,58.60816,65.742455,54.210186,70.015564
64.019684,59.99816,66.496605,66.917,57.97519,54.949726,56.693985,57.57225
81.01446,83.33901,73.52515,75.81854,65.114136,61.814423,52.751816,72.68823
72.84572,76.21819,68.08964,68.19719,60.643913,62.18407,56.16508,68.31868
65.82452,68.87067,64.81113,62.391125,56.85063,59.93696,57.09133,64.99455
65.81622,69.37873,64.982155,62.354916,56.991398,60.304607,57.35856,65.59322
64.138214,62.97311,62.221962,61.069958,54.695118,56.038284,56.36607,58.18959
65.08977,67.557365,66.163376,62.77852,56.313843,56.964546,56.84396,65.33264
62.474216,63.559296,62.74132,60.050743,54.731346,57.620888,57.03217,61.373486
77.509026,77.776184,70.05301,72.61841,62.219536,59.73469,52.660526,67.101585
79.17774,81.66186,70.49553,73.724655,64.220924,64.24022,54.85813,69.762764
83.06237,87.5863,74.57793,77.33139,67.78171,67.363945,55.51513,76.51093
61.55706,62.68661,62.861687,60.69641,54.53465,56.336422,58.972176,60.56114
72.40674,71.35767,74.90343,74.42893,62.24784,56.502705,55.173664,65.41736
64.13356,63.15425,63.008804,62.87241,55.217857,60.249657,53.362656,60.559227
64.90538,61.383938,65.16897,65.545364,56.7592,53.797523,56.304646,57.092262
69.74424,66.67565,64.58944,72.202805,57.604767,53.165264,55.25339,59.507744
64.88035,65.788155,70.98843,67.45163,59.058563,60.406303,55.36302,65.69045
64.939186,64.28292,63.26192,65.7181,54.86196,50.925594,58.007847,59.643482
64.48503,62.924004,63.105,61.82645,54.64896,54.541153,57.108437,57.823284
62.52694,64.63302,63.27786,60.165863,55.112137,58.337044,57.78022,62.50367
70.65542,70.50961,65.6424,68.57912,57.48203,57.617992,55.33,61.21342
66.85859,65.16032,62.24889,62.02369,53.929436,53.25209,54.900635,56.9571
66.25702,68.626236,64.256966,62.67431,56.942062,60.234173,57.024597,63.845997
73.164,78.62084,73.87065,69.636894,61.24681,67.55216,52.00274,73.92443
63.15351,62.9261,62.77501,61.845737,55.757214,58.528286,57.570625,59.63471
62.040245,57.149815,81.85863,87.463684,74.40372,64.09483,69.96369,65.761055
64.91093,64.76725,61.889576,63.629078,54.540348,54.633244,57.170643,58.808403
64.93259,65.34995,61.74965,62.453957,54.306175,55.233902,57.45185,58.66109
72.67671,78.61159,69.571655,68.00584,61.324554,63.536667,57.388878,72.157585
73.15511,78.08283,68.91758,68.376526,61.32361,63.502007,57.04068,70.597855
72.04628,73.213486,66.60346,67.58997,59.558723,60.586132,55.223763,64.81747
63.936127,68.61484,73.32552,67.28571,60.399174,66.40239,54.891186,71.471115
63.262814,62.028408,63.026207,62.93916,56.48082,58.569294,56.548195,58.99373
62.852425,63.103138,62.13682,61.120014,55.59492,60.95013,56.147415,60.080444
68.31732,71.537224,69.844765,68.603004,59.069378,56.024986,61.6544,66.38011
58.274723,59.6412,71.279045,66.96527,60.447945,66.73944,57.3452,66.7717
77.12878,79.13175,80.964516,86.848465,74.980095,69.272415,65.168015,73.707146
74.83593,76.95893,73.0883,77.26857,66.86337,65.5564,59.956425,69.11609
65.34433,64.379105,63.947166,64.452934,55.682175,60.032333,52.73889,61.361385
71.92122,74.76097,67.34556,68.21827,60.671555,62.738037,56.989902,66.73943
63.022224,61.46469,66.74874,67.62428,59.21254,58.91746,59.354694,60.260082
67.31401,69.063065,74.021355,76.83591,66.35926,63.88321,63.164566,68.16703
72.83157,72.274216,66.43226,67.827576,57.139355,54.824715,54.54917,60.392643
65.47462,69.50722,69.055305,63.11301,57.444054,66.808044,50.80822,70.023994
65.463486,64.51052,62.82288,64.85643,55.23575,56.516182,55.21753,59.65594
63.12171,63.743202,60.62696,61.633186,53.479107,52.922028,58.76092,58.171402
74.52841,81.50714,71.40862,69.6046,62.75472,64.62422,57.599747,75.030396
62.812847,63.4916,61.285572,60.623222,54.443233,57.003437,56.92821,60.17367
63.484467,63.283188,60.524727,59.627277,54.3234,57.68707,55.560993,58.682503
71.72275,69.387024,76.641495,76.35156,63.463276,55.21667,55.94754,65.02927
75.769135,73.8322,69.01856,71.327034,60.432636,56.551296,51.292973,64.11367
75.25551,76.68896,69.927635,72.67923,60.35052,60.035862,54.531937,65.89299
66.578384,66.1085,62.227448,63.684464,55.856926,56.976273,55.55102,60.05833
64.20673,63.378937,61.5646,60.468422,54.269142,55.871075,56.278534,58.138912
64.73978,64.57079,64.084145,63.62752,56.187885,57.06628,58.724915,59.84643
63.68773,61.264183,64.733154,63.781857,55.992752,56.0889,55.621605,58.191593
77.17833,77.91016,69.671936,72.21948,62.228424,60.61132,53.33712,67.19081
58.07259,54.127155,73.53138,71.47066,62.81411,62.68941,57.702965,63.084293
70.696396,66.85999,64.18301,66.16045,55.335533,49.22425,54.88904,54.96756
66.42629,66.337524,63.607277,63.069813,56.2663,58.07194,55.59361,61.207508
67.81016,66.52917,62.381798,65.825386,55.411213,52.764584,53.86629,60.35917
67.86026,62.695427,74.54708,74.58985,61.83287,51.8606,56.965088,60.503323
77.47628,84.21392,72.80122,72.15526,64.59537,65.97686,57.348866,76.4661
71.036354,69.87672,65.0803,69.534065,57.508217,56.409,55.53554,59.72485
70.74533,74.139755,66.817024,66.3627,59.53298,61.94917,56.71622,67.10907
66.53368,67.475296,63.99654,63.00031,56.672825,59.164326,56.185,62.37137
64.74458,64.09958,63.649517,64.23818,57.297604,59.771503,57.71494,59.760815
68.95893,67.785095,64.83999,66.233864,56.460945,53.836685,53.273273,62.102257
73.85179,78.84512,69.28704,68.96614,61.753864,63.819103,57.00014,71.043304
63.12243,62.970207,61.330963,61.380123,54.36969,58.289593,54.94758,59.927307
64.597305,64.1094,62.621014,63.033348,54.805046,57.952374,54.76191,59.87495
74.61576,73.039505,68.905014,70.362366,59.861572,56.161774,51.57956,64.4969
62.27099,57.99083,69.86382,71.40654,61.95366,59.912033,58.74228,59.783577
79.25828,82.01195,75.597336,75.02571,63.080807,61.894936,52.510113,71.384514
63.81691,64.465866,61.103977,62.168568,53.716488,52.3072,59.5582,57.85836
64.036896,61.2732,64.772385,64.398674,56.55844,55.447876,56.72566,57.890106
61.877853,58.187016,67.48182,67.22349,59.04135,58.330273,56.860794,59.0402
71.63766,69.947655,65.85174,70.871666,58.14811,57.217796,54.371254,60.425026
68.47148,68.08463,63.380337,66.069435,55.94426,55.78837,56.71376,58.830006
76.89015,75.052345,72.29678,72.84357,60.726048,52.813347,48.94475,67.62879
65.37616,64.88686,62.02449,63.028038,55.878033,59.56245,55.842678,59.577774
65.10467,64.94666,67.679474,68.76594,59.590645,58.60498,60.758835,61.770813
62.487774,63.230427,60.488796,60.017742,53.55337,56.186806,57.047302,59.00033
63.76233,66.30342,64.27183,60.123283,54.807682,61.499226,54.114132,63.78797
67.09449,67.2,63.861115,64.6369,57.710594,60.420345,56.988968,60.947727
62.356632,58.935062,67.46152,68.01866,59.738655,59.211033,57.627277,59.310036
63.767517,56.19824,72.02141,73.15292,61.624153,53.570156,57.739544,57.07034
65.909256,65.881485,64.37837,63.144787,55.686474,55.662983,54.767235,62.353188
63.3529,63.193233,61.74969,60.639126,55.144608,58.78114,56.869434,59.30945
72.49018,75.63496,70.24278,69.082344,59.49246,63.296146,53.133698,68.63913
69.67195,68.43409,63.703793,66.10447,57.31861,57.463043,54.51818,60.398293
65.34275,64.201584,61.3694,60.945175,53.43771,52.938503,55.80591,57.04363
65.82428,67.011154,64.03062,62.461353,56.358772,58.83509,56.259842,62.667213
80.65664,82.28515,72.68869,75.47099,64.64314,61.43394,52.548386,71.0587
66.74896,63.50402,64.58972,63.91911,54.5848,50.158947,57.05112,56.042713
63.55955,59.73137,70.17569,72.17348,62.499302,61.80691,59.534657,60.21289
64.613914,65.45749,62.61497,61.33393,55.77876,59.347164,56.836998,61.02764
57.789738,61.948933,70.15775,62.624214,57.999634,67.057045,54.82538,69.455734
63.527657,61.04518,64.32766,64.224945,56.751865,56.481846,56.322205,58.194668
70.57802,76.42788,68.576126,66.26245,60.09581,62.634827,57.531048,71.038506
77.025604,77.78021,69.78807,72.48722,59.928947,56.42684,55.020588,63.82317
70.105125,68.31815,63.286583,65.741646,55.366676,52.149017,56.056534,56.68156
74.25185,71.52584,66.52534,71.05136,58.512825,52.603363,50.935226,62.12366
63.786644,61.912548,63.34116,62.819122,55.858524,56.32424,56.35996,58.19891
65.90519,65.64583,62.03569,62.54244,54.312794,54.672546,56.65915,58.10166
87.26604,90.74739,77.540726,81.67531,70.83864,68.04692,53.61953,78.77809
61.974472,62.904037,60.59109,58.427315,53.51247,58.9743,55.559128,59.660595
66.62036,67.63335,71.0281,73.343544,63.68266,62.656116,61.48922,65.64344
68.27843,70.61837,67.265396,66.61438,58.442307,58.235313,59.318672,64.68778
77.43892,79.823524,72.469635,72.16321,60.923946,60.530685,52.84482,68.628296
57.24483,60.274906,69.328514,62.909706,58.135136,66.125885,55.980618,67.42601
66.60444,69.58922,67.3543,63.475513,56.83301,64.01332,52.178978,67.20683
67.884315,66.952965,63.233303,65.15395,56.103844,55.21614,54.403538,60.79815
63.154366,63.793,62.640953,61.32316,54.735966,56.216663,57.02111,60.919197
68.88244,68.105804,63.61989,67.17311,56.26316,55.34665,56.571854,58.88659
66.552895,66.6828,70.01697,71.83596,61.407597,58.598732,62.110447,63.157803
91.90691,96.04898,84.15401,88.14948,78.46673,76.00089,57.46128,87.66917
68.71983,69.879585,66.4864,66.32614,57.209896,60.815723,53.61455,64.13552
