DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NG202100000430,NGGE81FL,NG,2021,430,NG2021MIS,6318.332031,7561.870117,10209.60156,10518.87402,12012.84277,56.08538055,56.66064072,68.98799896,52.07048035,61.55271149,28.26578712,27.66906357,28.40999985,28.73573875,28.76654243,8.879210472,7.904210091,8.005584717,8.42051506,8.187543869,4,16.25585938,0.386734337,0.392834604,0.397653013,0.401987106,0.365389109,0,0,0,0,0,27.12241173,12,0,0.066651396,0.027453739,0.121889301,0.1588853,0.290413469,24.09884644,24.18586349,24.35332489,24.88127327,25.58835983,1.967583299,156.4959869,4.999325752,12.96295071,0.09503381,0.376436412,0.24477911,0.214958996,0.167990074,0.221977517,0.371255577,0.196226791,0.158492833,0.111858115,0.186990574,31.46932983,31.24359131,31.54704857,31.61134338,31.62526131,27.00788498,27.26548004,27.52103615,27.37177467,27.5006218,22.59011841,23.33938217,23.54146385,23.19082642,23.43771744,2.253615856,19.93190575,20.70266151,20.29665184,21.02680779,22.41017532,2.973929405,2.874594927,2.973582268,3.095095634,3.011776686,166.7939453,162.8763885,205.1414795,161.1631165,185.3830261,2571.459961,2388.619873,2815.168945,2237.243408,2130.658203,26.51699448,27.3897934,27.85381317,27.60157585,26.87944794,26.14188194,25.01780319,25.20967293,25.38704681,25.96597099,26.8797245,26.67529488,27.00683594,732.5189209,1021.374878,1286.078857,1303.645386,1428.029419,6495.713379,7391.151855,8444.849609,9645.557617,10926.18262,303.2536011,345.057312,394.2493896,450.304657,510.0908813,10.08129311,10.88906193,13.9935503,11.70837021,10.93065262
NG202100000431,NGGE81FL,NG,2021,431,NG2021MIS,2966.061523,3647.750488,6559.586426,6225.333984,7717.731445,47.26108932,44.55316162,48.58307266,40.24993515,48.54267502,29.5430851,28.35873222,29.33100128,29.42062759,30.96894264,9.665668488,8.792722702,8.879384041,9.186443329,8.976201057,4,151.769516,0.446347028,0.434722692,0.440889269,0.433951855,0.411838144,0,0,0,0,0,36.36286163,11,0,0.056844939,0.02702125,0.198007375,0.2314336,0.205747873,24.77459908,24.9073925,25.27388382,25.46946144,26.67095375,1.318517208,168.047287,4.016356945,0,0.147116378,0.387094945,0.411254346,0.272156209,0.170019612,0.233678684,0.371439278,0.409930766,0.223757774,0.112483323,0.201612264,31.61443901,31.49276733,31.81331062,31.77916718,31.76861954,26.75776863,27.07222366,27.34958076,27.16012764,27.25387764,21.94877052,22.70004463,22.93392563,22.59272385,22.79241943,0,20.00611115,21.45605278,21.21676826,21.51829529,22.37296486,3.283391237,3.173350811,3.299898863,3.379629612,3.280729294,155.176651,141.3828125,160.3192291,136.0298767,159.2553711,1788.39624,1591.410645,1753.777832,1460.43811,1564.139771,26.39604568,27.61853218,28.22426605,27.96408463,26.87747192,25.83409882,24.91484261,24.74941254,25.12283897,25.65670395,26.67930984,26.4662323,21.39355469,397.634491,517.9981689,866.4681396,811.7001953,965.086792,4601.480469,5235.797363,5982.223633,6832.789551,7739.967773,215.2057495,244.871994,279.7814636,319.5614014,361.9890442,9.432295799,9.541028023,10.71196461,9.719888687,9.923289299
NG202100000432,NGGE81FL,NG,2021,432,NG2021MIS,6728.53418,10899.28711,17188.95117,17183.64844,23946.99805,51.30060959,51.06005096,65.71972656,44.32543945,54.06668854,26.89512444,27.09808159,27.70965195,28.39777374,29.05817032,8.936718941,7.961719036,8.061761856,8.473611832,8.245052338,4,11.64941597,0.433476508,0.427717,0.412140638,0.389254868,0.378127128,0,0,0,0,0,29.32178307,12,0,0.107256696,0.031912792,0.089766003,0.154508993,0.280994147,23.11237335,23.86091614,24.05043411,24.4845295,25.59808731,2.483099699,252.137146,7.323794365,56.81673431,0.141609669,0.326613933,0.252869308,0.266826302,0.210227519,0.231256723,0.295587182,0.210524365,0.219207779,0.156316772,0.197387516,31.62317657,31.41072083,31.77135468,31.81436729,31.82803917,27.13407135,27.40494919,27.71566772,27.55108643,27.68051338,22.68645859,23.44900131,23.70959282,23.34075546,23.58298683,3.367528915,19.32962227,20.62375069,20.39121628,20.57128525,22.1380024,3.110026121,2.971918344,3.071614742,3.205078125,3.099218845,159.5462189,151.7463074,201.8656769,142.0664978,167.5644989,2205.085693,2096.77124,2187.710449,1799.17041,1928.69873,26.3851757,27.4319725,27.89373016,27.55618286,26.83583069,25.91715431,24.84076118,24.80418396,25.25939178,25.83804512,26.80626488,26.68313599,4.137695313,1067.614136,1600.166382,2600.875977,2320.599365,3103.647461,6632.067871,7546.302734,8622.119141,9848.03125,11155.53906,333.1723022,379.1003113,433.1456299,494.7312317,560.4159546,9.586623192,9.98828125,12.79694366,10.91294289,10.21417904
NG202100000433,NGGE81FL,NG,2021,433,NG2021MIS,12607.40723,18429.92773,19429.98242,29145.38672,34420.28516,54.85638428,55.50050735,67.67003632,49.61264038,59.68305206,28.33218384,28.25429344,29.13845444,29.38036346,30.26621628,8.898915291,7.923915386,8.029137611,8.438512802,8.207248688,4,15.42285252,0.41772455,0.402352333,0.398731321,0.372361571,0.325479865,0,0,0,0,0,35.51541901,11,0,0.079823509,0.028128749,0.105785616,0.173665911,0.250811338,23.93789101,24.45876122,24.97713089,25.01377106,26.19771957,3.232415438,574.4384155,10.42604733,0,0.157751873,0.334706724,0.194110796,0.170839578,0.129762366,0.186912075,0.316027671,0.1435287,0.113798782,0.079220645,0.148422614,31.51747704,31.29911804,31.61892319,31.67129707,31.68237877,27.04176903,27.30674171,27.58104706,27.42510223,27.5490303,22.6185627,23.37520218,23.58978653,23.23278427,23.47513008,2.523457527,19.54359818,20.66322899,20.81580734,20.64717674,22.12922096,3.022598505,2.909432888,3.00975132,3.136501789,3.042390108,165.8088226,161.4750061,203.6699829,155.6101379,181.5791321,2350.647949,2214.958008,2510.717041,1990.901611,1979.108643,26.61662483,27.49959755,27.94985962,27.7408886,26.98595619,26.19678688,25.1125679,25.20943069,25.45770073,26.03730583,26.95083809,26.6701107,2.658203125,2367.901123,2631.232178,3458.974121,3819.878662,4330.429199,7277.433594,8280.632813,9461.136719,10806.34277,12241.08301,339.8424377,386.6899414,441.8172607,504.6358337,571.635498,9.922734261,10.56628418,13.52971268,11.51253128,10.71889591
NG202100000434,NGGE81FL,NG,2021,434,NG2021MIS,2444.321045,1866.301636,3079.348633,4821.936523,5408.208496,51.74852753,51.11428452,58.74407578,45.4098587,54.94763184,29.4922123,28.69574928,28.68144035,30.11439323,30.7004528,9.253125191,8.289800644,8.432855606,8.791319847,8.561327934,4,43.06152344,0.420105726,0.429700136,0.424217373,0.41591996,0.388184428,0,0,0,0,0,25.21268463,11,0.043742549,0.083105817,0.026354542,0.095998384,0.158762276,0.190786824,24.0203495,24.35172844,24.56332779,25.17196655,25.9462719,2.217414379,284.3988953,6.296590328,1.928909659,0.244096294,0.394518316,0.292951047,0.308609426,0.176220387,0.224451154,0.391015828,0.252162606,0.271238536,0.122212835,0.193686604,31.59296989,31.4061203,31.75390625,31.76028824,31.75447083,26.94084358,27.23177147,27.50898552,27.33541679,27.44935036,22.33984375,23.11631966,23.32105064,22.96896744,23.19314194,0.108198866,18.5484848,20.0077095,20.44521523,20.22954178,21.19209099,3.130685806,3.012803793,3.118967056,3.239192724,3.14761281,162.0083771,153.9973145,183.2208405,147.0912781,172.9538727,2119.015137,2140.140137,2256.203613,1736.328125,1792.056152,26.53398705,27.46197128,28.04726982,27.7471199,26.92383194,25.99740791,24.92172813,24.90078163,25.20212746,25.82021141,26.80068398,26.62636185,45.31054688,346.4541016,253.0207062,416.8693237,599.9035645,645.3837891,4887.789063,5561.57373,6354.443359,7257.932129,8221.556641,228.4171143,259.9045715,296.9570923,339.1791077,384.2113953,9.66862011,10.14544201,12.56581974,10.86012173,10.39758205
NG202100000435,NGGE81FL,NG,2021,435,NG2021MIS,1126.179932,1737.218872,2383.899414,3919.656738,4862.160156,48.59111023,50.74166107,66.56409454,44.09463882,52.28507614,24.93143845,25.55079651,25.01929092,26.34891701,26.81183052,8.700911522,7.725911617,7.782422066,8.241927147,8.009244919,4,9.268098831,0.339812487,0.342733324,0.369157821,0.328589052,0.278208375,0,0,0,0,0,26.63232422,12,0,0.069443263,0.032683466,0.102408841,0.213343531,0.473742902,22.94526482,23.66320992,23.52464485,24.22351646,24.90097427,1.22309792,66.99240875,2.040482283,0.694699705,0.036732055,0.404648095,0.338820517,0.318892241,0.228763252,0.316604078,0.411208659,0.316936046,0.284333557,0.177659929,0.308700383,31.50924492,31.29440308,31.63815117,31.69622421,31.71328163,27.13177109,27.40299606,27.71471405,27.55325508,27.67864609,22.80833435,23.56848907,23.85573006,23.45429802,23.70403671,0.18092519,20.95909119,21.77562523,22.03000069,22.09811592,22.99011993,3.063411474,2.936458349,3.033984423,3.183723927,3.0625,148.8545532,149.0007782,201.9544373,140.3851624,160.1230469,1073.16687,980.1061401,1045.980347,901.1702881,994.0182495,26.48113251,27.50877953,27.93581963,27.56777763,26.94580269,26.00135422,25.02286148,25.00290489,25.28380775,25.8651886,26.91759872,26.85737419,481.3613281,161.8427429,237.492569,316.9671021,491.2701111,584.8178711,1500.026123,1706.805786,1950.13147,2227.405518,2523.134521,70.0533371,79.7102356,91.07389069,104.0229797,117.8339386,10.15074158,10.69589806,13.94208336,11.82123661,10.79216099
NG202100000436,NGGE81FL,NG,2021,436,NG2021MIS,2583.93335,2516.513184,2842.496338,3947.313477,4377.769531,47.84748459,45.49136734,49.71126175,40.8996048,49.26451874,30.6046257,28.67002296,30.00865173,29.97323608,31.32685089,9.620182991,8.767838478,8.829036713,9.14466095,8.927474022,4,181.0791016,0.435210258,0.420567721,0.411842197,0.422590613,0.402276903,0,0,0,0,0,31.37945557,11,0,0.056264691,0.026002081,0.173915476,0.210194111,0.19401814,24.9454937,24.84120941,25.5296669,25.53474426,26.80251503,1.380257964,213.5929718,4.104122639,3.687162399,0.132200003,0.415425003,0.430177599,0.303561598,0.194591343,0.255320519,0.410860389,0.442797512,0.263317227,0.137248099,0.230035082,31.59244919,31.48073006,31.78854179,31.76041603,31.74882889,26.75950432,27.07291794,27.35039139,27.16197968,27.25989532,21.97226715,22.71289063,22.95950508,22.61575508,22.82135391,0.015113291,19.2863636,21.01239586,21.05068207,21.09624863,22.27817917,3.263020992,3.151823044,3.276171923,3.360416651,3.264062643,156.1273499,143.3807373,162.8626404,137.4397278,160.802475,1759.19165,1612.627441,1772.689819,1466.063599,1556.466431,26.09977722,27.25475693,27.86791229,27.6692028,26.58814049,25.50811005,24.56731987,24.46861458,24.81917,25.35990524,26.34453964,26.18069458,15.52636719,336.0150146,319.4698792,349.6863098,459.6546936,489.1389465,4259.342773,4846.496094,5537.422363,6324.745605,7164.47168,199.1882935,226.6465454,258.9577332,295.7769165,335.0467529,9.467747688,9.578007698,10.95393181,9.88212204,9.988776207
NG202100000437,NGGE81FL,NG,2021,437,NG2021MIS,10206.81738,19796.37305,25305.51172,23059.03906,26676.36133,43.85902023,38.95000458,50.38426208,36.84870529,44.92736053,28.47625351,28.37580109,28.66765022,29.24553871,29.7492466,9.719647408,8.738325119,8.893923759,9.246729851,9.021657944,4,342.8574219,0.45822826,0.460131288,0.443443716,0.466468751,0.434282929,0,0,0,0,0,40.16054916,10,0,0.053929031,0.023991644,0.040058356,0.119617246,0.345115125,23.57263374,24.00754166,24.30743027,24.59626579,25.06819534,1.839879513,485.7373962,24.33871841,2.955821753,2.552971125,0.305912644,0.307271749,0.337803543,0.196124986,0.223705068,0.273894161,0.276437491,0.314494729,0.142951325,0.19832097,31.62471008,31.44470596,31.82905197,31.77387238,31.79317284,26.73874474,27.05005836,27.35545349,27.13637161,27.25678635,21.90506363,22.70638084,22.93512726,22.52714157,22.77151299,1.237473011,18.66901398,19.63928223,19.94721031,19.94699287,20.38714409,3.304253578,3.158550501,3.292303324,3.386747837,3.290899992,144.9213257,123.0255508,165.8802948,124.7972794,147.8514557,1659.894531,1454.104004,1717.492676,1484.217773,1406.254761,25.15310287,26.36358833,27.04520416,26.85038948,25.83520889,24.67050743,23.63723183,23.39778137,23.92451859,24.50432968,25.50358582,25.2743187,3.024414063,1264.805908,2456.267578,2851.663086,2633.003906,2917.492676,5010.089355,5579.853027,6240.143555,6976.249512,7734.908203,234.4918365,261.1590271,292.0632019,326.5158386,362.0240479,9.178474426,9.640334129,11.62543869,9.748195648,9.717067719
NG202100000438,NGGE81FL,NG,2021,438,NG2021MIS,22291.64648,26213.7793,28709.17578,31479.06641,35976.18359,47.85976028,45.73309708,58.92105103,40.71459579,49.25169373,29.3127079,28.94782257,29.95037079,31.35163498,33.08714676,9.220399857,8.239756584,8.375216484,8.75972271,8.528733253,4,92.73731232,0.421651721,0.406597912,0.37600106,0.348386973,0.294784576,0,0,0,0,0,56.27863312,11,0.298085451,0.081054389,0.02758598,0.046581302,0.097801238,0.339312077,24.21065331,24.67512703,25.32756042,26.07853127,27.32853699,4.063943863,5473.595215,46.42582703,0.347365052,3.671378136,0.288408101,0.253682286,0.33903563,0.240986854,0.221964061,0.250820667,0.216869101,0.320648342,0.196170211,0.194579333,31.68519974,31.47708511,31.87973213,31.88467979,31.8955307,27.05724907,27.33702278,27.65590286,27.46896744,27.60438347,22.46479988,23.23732567,23.50451279,23.12495613,23.36679649,3.637835026,19.10859871,20.40242958,20.70475006,20.80542564,21.56992912,3.179991245,3.045833349,3.139106035,3.259114742,3.165668488,152.1936188,139.2953949,184.9594269,132.6935425,155.9145355,1748.039429,1742.87146,1850.103516,1550.813354,1604.200439,26.32355499,27.48589897,27.92227554,27.58180237,26.64754105,25.55032158,24.5150547,24.28833961,25.0119648,25.64365005,26.53551292,26.60843086,0.341796875,3283.985596,3804.68335,4048.325439,4200.725098,4608.676758,3995.40625,4449.777344,4976.340332,5563.364258,6168.373047,186.8603821,208.1107788,232.7375031,260.1918945,288.4874573,9.439101219,9.73813343,12.33595848,10.45097637,9.948311806
NG202100000439,NGGE81FL,NG,2021,439,NG2021MIS,35060.24609,43399.05078,44024.51172,56659.17969,62042.66797,47.74238586,45.59965897,58.98195267,40.65320206,48.98959732,31.26574898,31.21142578,31.79151344,32.95362854,34.36536026,9.198582649,8.214178085,8.349667549,8.737500191,8.506916046,4,71.06348419,0.31581676,0.284840733,0.288630038,0.275635689,0.23920092,0,0,0,0,0,73.05052185,11,0.654488027,0.082322076,0.028260238,0.04802157,0.101402231,0.355424136,25.35063362,25.98414421,26.49396515,27.01664543,28.1473732,0.259415686,211.217865,3.880920649,0.04236342,0.20427227,0.248379692,0.209673718,0.288710475,0.2059962,0.192092493,0.202642143,0.167725712,0.253651828,0.156223476,0.158013821,31.68806458,31.47893524,31.88080215,31.88742828,31.90088272,27.07041359,27.35105705,27.67002296,27.4832325,27.62003708,22.48948288,23.26475716,23.53113365,23.14992714,23.39396667,5.990301609,19.43551826,20.75686264,21.19641685,21.07966042,21.92938614,3.177300453,3.042592525,3.134620905,3.254774332,3.16338253,151.691925,138.7411652,184.8860779,132.3170013,154.9728394,1698.662964,1702.448853,1834.929199,1540.123657,1586.837891,26.51779556,27.66334343,28.08366776,27.7333107,26.79591942,25.70081711,24.67765617,24.4346981,25.17408752,25.81565666,26.69086075,26.78293991,0.013671875,5306.558594,6297.73584,6465.035645,7564.562012,7952.487793,8462.325195,9424.688477,10539.95703,11783.28125,13064.69922,395.7728577,440.7814331,492.9412231,551.0900269,611.0203857,9.444312096,9.753371239,12.36370468,10.4721365,9.929268837
NG202100000440,NGGE81FL,NG,2021,440,NG2021MIS,42405.37109,51156.85938,54899.69531,62988.75391,74143.36719,48.14402771,46.19148636,59.69595718,41.03110886,49.50398254,31.36870384,30.59892082,31.36383057,32.63840103,33.76935577,9.167621613,8.186979294,8.314105988,8.706944466,8.475955009,4,75.13378906,0.318858713,0.285321355,0.285446525,0.259868413,0.243107557,0,0,0,0,0,54.51680374,11,0.259199947,0.078112811,0.026467051,0.047766279,0.089879103,0.331744969,25.39626503,25.70586777,26.3128624,26.86480713,27.92643166,2.204159975,2128.350098,20.92531776,0.29753685,1.832754016,0.263098955,0.222356707,0.302231789,0.215081394,0.199647173,0.220339686,0.181619167,0.271403223,0.166423798,0.166969702,31.68381119,31.47500038,31.87070274,31.88606834,31.89761353,27.08294296,27.36132813,27.67743111,27.49535561,27.63216209,22.51618958,23.28802109,23.55659676,23.17912292,23.42165756,8.934635162,19.42382622,20.81281281,21.26189423,21.09121513,22.08350754,3.171658039,3.03680563,3.127300501,3.249392509,3.157335043,152.6963959,140.2745667,186.6871948,133.3261719,156.3006592,1736.454346,1739.0177,1859.810181,1575.331543,1632.906738,26.54629517,27.68571854,28.10891724,27.75193596,26.84467125,25.72594261,24.69578171,24.48657227,25.2075882,25.83965683,26.72098541,26.81656456,0.034179688,6074.444336,7437.884277,7985.777832,8426.833984,9524.636719,8462.229492,9424.582031,10539.83789,11783.14844,13064.55078,395.7364197,440.7408752,492.8958435,551.0393066,610.9641113,9.452920914,9.763411522,12.39602852,10.50771236,9.949630737
NG202100000441,NGGE81FL,NG,2021,441,NG2021MIS,4787.426758,5738.313477,5862.897949,10898.77734,13118.57715,45.19396973,41.35448456,51.53879929,38.29370499,46.47319794,28.13664436,27.24243164,28.1906929,27.57406807,28.30354309,9.649045944,8.668880463,8.826561928,9.177516937,8.952213287,4,250.2294922,0.48688373,0.468775541,0.483744442,0.491589248,0.486474246,0,0,0,0,0,26.42379379,10,0,0.056845233,0.024834484,0.043788675,0.138637856,0.334612936,23.29743195,23.48947906,24.02735519,23.60500717,24.36741638,1.019774437,450.6584167,15.73564148,62.34511948,2.37858057,0.394655764,0.403662682,0.460106671,0.292510659,0.305100918,0.399438977,0.419019878,0.500611186,0.260160774,0.313518316,31.59045219,31.41415024,31.79548645,31.75164986,31.76493073,26.74383736,27.05677032,27.35707474,27.14470482,27.26558113,21.94140625,22.74526978,22.96892357,22.57413292,22.81271744,0.012314642,18.45821953,19.7365284,19.86401939,19.63594437,20.43128777,3.278558969,3.137022495,3.267534733,3.367534876,3.275390625,148.1710968,129.72995,168.4048157,128.9553833,152.2178802,1751.146729,1518.563965,1796.376465,1467.187866,1499.126953,25.4072113,26.64339638,27.30362129,27.12055969,26.13758469,24.98015213,23.92261124,23.71174049,24.28442001,24.80179214,25.78258896,25.58899307,41.25878906,642.6499634,777.5240479,841.0164795,1355.68042,1564.91272,6727.160645,7492.195313,8378.782227,9367.168945,10385.83691,314.7771912,350.5746765,392.059845,438.3084412,485.973938,9.241762161,9.625473022,11.79516029,9.965255737,9.820863724
NG202100000442,NGGE81FL,NG,2021,442,NG2021MIS,12913.90234,12897.52148,22936.53711,17723.85938,19312.40039,43.89773178,39.08931732,50.58423996,36.89702988,44.90962982,28.36436272,28.27724075,28.73597145,29.07969856,29.74341583,9.700144768,8.719488144,8.876909256,9.22792244,9.002820969,4,330.5693359,0.47025165,0.452854395,0.466047853,0.483563393,0.456804156,0,0,0,0,0,33.82488632,10,0,0.054455232,0.02411115,0.040215373,0.120353974,0.346851259,23.49964333,23.97021103,24.31606483,24.5079155,25.08527374,1.35599494,361.0971985,17.30611801,2.689495564,2.067506552,0.352229506,0.358743042,0.396361709,0.242320463,0.266802609,0.33354798,0.347223192,0.396850228,0.196400329,0.254868597,31.63917923,31.45703316,31.84803391,31.79036522,31.81099701,26.76229858,27.07147026,27.38221931,27.16189384,27.28366661,21.93903351,22.73754311,22.97112274,22.56244278,22.80817413,0.645011723,18.63492393,19.66318321,19.89615822,19.93613434,20.42713165,3.298177242,3.153776169,3.284780025,3.379919052,3.285315514,144.7825012,123.2789688,166.1580963,124.7089691,147.5422974,1672.502319,1474.940796,1750.830688,1515.641846,1417.848267,25.2039547,26.4216671,27.08639908,26.90449524,25.89551353,24.74189758,23.69901466,23.45293236,23.98841667,24.57805443,25.5805645,25.35204697,8.778320313,1268.363037,1592.848267,2215.438965,2014.289795,2103.228271,4823.870117,5372.456543,6008.20459,6716.950195,7447.410156,225.7760315,251.4520264,281.2075195,314.3796082,348.5679932,9.193572998,9.635065079,11.6643362,9.780015945,9.719547272
NG202100000443,NGGE81FL,NG,2021,443,NG2021MIS,2874.854004,3770.531982,4357.911133,6019.359863,6853.937988,38.36317444,32.51914978,42.54474258,32.05451584,38.41863251,28.10780144,28.05787468,28.18805313,28.23851967,28.8492527,10.11995125,9.089120865,9.432131767,9.585648537,9.4842453,4,404.5312805,0.428933948,0.413220108,0.418948203,0.437573284,0.435932606,0,0,0,0,0,24.64374352,10,0,0.046433017,0.026999764,0.063697852,0.154850692,0.390868872,23.54534912,24.26308632,24.47020149,24.39473915,24.46780014,1.750061393,275.1389771,20.93071175,0,1.751458883,0.421500534,0.43657586,0.43658793,0.20295313,0.283906221,0.432450593,0.453363478,0.443915099,0.147088051,0.268158495,31.50400734,31.34014893,31.83214569,31.66799736,31.69293976,26.41517639,26.77458,27.09124756,26.83852768,26.92283058,21.38405609,22.25102806,22.40001488,22.08234978,22.20869637,0.195142135,18.98289871,20.46829796,20.75234985,20.55095863,20.08634567,3.422887802,3.299233198,3.393836975,3.474175453,3.423177242,131.3128204,107.2882538,144.3899231,111.3630066,131.5137939,1375.023071,1293.918823,1429.439331,1354.153564,1233.365845,24.96696472,26.32074356,27.26660347,27.2023716,25.80261803,24.50965881,23.56674385,23.28245926,23.74071884,24.37202263,25.25597,24.7460041,52.88867188,440.953125,561.9014893,723.8781738,823.4623413,900.3192139,2290.035889,2550.466309,2852.274902,3188.737793,3535.509033,107.3071518,119.5104675,133.65271,149.4187775,165.6678772,8.802792549,9.244376183,10.77863216,8.976866722,9.242213249
NG202100000444,NGGE81FL,NG,2021,444,NG2021MIS,4103.745605,6531.566406,5431.380859,9812.294922,11988.9375,46.10553741,43.04357529,52.13559723,39.30778503,47.50828171,28.4566803,27.26843834,28.55151749,27.85676003,28.27187538,9.609057426,8.629731178,8.790798187,9.138223648,8.913064003,4,271.7207031,0.481589317,0.46593219,0.468068302,0.47520265,0.477365792,0,0,0,0,0,33.57128143,10,0,0.060062978,0.024609303,0.046380889,0.136487737,0.291146934,23.34402275,23.38292313,24.2007885,23.74941444,23.83852005,1.555921197,946.5540771,23.64269447,72.0953064,2.472042799,0.342609137,0.328008264,0.366255015,0.211341575,0.238063782,0.323305756,0.304354489,0.353477448,0.159947857,0.217400655,31.56394768,31.39140701,31.7714119,31.73307419,31.74247742,26.73995972,27.05526733,27.35241508,27.14348984,27.26451111,21.9548912,22.76167679,22.98061371,22.59485054,22.82941246,0.107189581,18.2313633,19.49740791,19.85006332,19.64206886,19.40516663,3.26171875,3.123394012,3.252372742,3.355844975,3.267202139,150.3833008,134.4420471,169.5643921,131.9108276,155.219162,1789.47644,1560.60376,1762.87561,1524.889526,1544.617798,25.49495125,26.71300697,27.37519646,27.19475174,26.21446228,25.0482254,24.0305748,23.82642174,24.3704834,24.89394569,25.85319901,25.66635323,35.08886719,638.234436,870.2907104,891.1696777,1198.473633,1403.63269,3374.398682,3758.146484,4202.865723,4698.648438,5209.620605,157.8684082,175.8217316,196.6275482,219.8223267,243.7277222,9.285575867,9.607512474,11.91261673,10.11935043,9.893603325
NG202100000445,NGGE81FL,NG,2021,445,NG2021MIS,5525.038574,6149.284668,7373.285156,8654.819336,9519.851563,50.44524765,49.63995361,63.68147278,43.32037354,52.85076523,26.45319366,27.1436367,27.84724426,28.22145844,28.5468502,9.032551765,8.057552338,8.16731739,8.57083416,8.340885162,4,22.10840034,0.454372168,0.455137491,0.438740075,0.433109373,0.433989733,0,0,0,0,0,29.18037987,11,0.766244769,0.09132535,0.028406596,0.069843233,0.129373237,0.288145542,22.58659744,23.58994293,24.19675636,24.15880203,25.07086182,1.871996522,294.1166382,13.16338253,1.837341547,1.316732287,0.378210008,0.320292652,0.359647393,0.276406199,0.271070719,0.373895973,0.296138167,0.345073223,0.238954052,0.257556438,31.64401054,31.43294334,31.8046875,31.84075546,31.85026169,27.10976601,27.38203239,27.69205666,27.5233078,27.65481758,22.61145782,23.37539101,23.63736916,23.26992226,23.50937462,2.513770103,18.72000122,20.03625107,20.54626846,20.09614563,21.59487343,3.132942677,2.996223927,3.092447996,3.221744776,3.120052099,158.0420532,148.7324219,196.9316406,139.5671997,164.8971405,2040.122803,1982.934814,2066.935791,1777.064331,1837.467407,26.35531807,27.4492588,27.86744308,27.53735352,26.72711182,25.71951485,24.68206787,24.54071426,25.14891815,25.68822289,26.59644508,26.58028984,26.09375,876.2765503,893.5776367,1153.21582,1156.735352,1221.61145,8120.306641,9043.774414,10113.9668,11307.04102,12536.66797,379.5667725,422.7323608,472.7562561,528.5240479,586.0003662,9.540650368,9.900364876,12.63333321,10.75710964,10.14834595
