DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
ET201600000536,ETGE71FL,ET,2016.0,536.0,ET2016DHS,1967.972900390625,2249.351318359375,2553.2216796875,102.32500457763672,77.25833129882812,92.70000457763672,88.125,23.211719512939453,16.9798526763916,20.87054443359375,19.511070251464844,0.0,0.0,0.0,36.86036376953125,36.67149658203125,35.56083374023437,33.587832641601565,14.441666603088379,13.75,13.616666793823242,14.041666984558105,7.0,2385.9,2522.0,2493.9,2755.0,2435.4,2648.6,2782.0,0.0,0.0,0.0,0.0,12.9,843.6872395833333,8.0,0.0,0.0,0.23893276313459766,0.3099245943876581,28.496273803710938,29.253082275390625,28.897265625,27.05625,23.18500316722973,0.3647834571632179,7.4574997360641895,0.0006762980609326749,14.29143924197635,0.11783240522657122,0.07137379476002284,0.031006251062665666,0.043156215122767856,0.07315656117030553,0.039748187576021464,0.016176162021500722,0.023883063878331865,35.708335876464844,35.93333435058594,36.21666717529297,36.10000228881836,28.46666717529297,29.03333282470703,29.383333206176758,29.058334350585938,21.266666412353516,22.183334350585938,22.600000381469727,22.058334350585938,0.0,22.23369598388672,20.52466583251953,20.132180786132814,21.834666442871093,22.23369598388672,20.52466583251953,4.4083333015441895,4.550000190734863,4.441666603088379,4.516666889190674,18998.62981,22636.54869,363489.4738,934.9090909090909,815.7272727272727,874.5454545454545,782.2727272727273,752.0,767.3636363636364,889.0,0.16808073713972763,0.0,0.0,0.0,29.84575080871582,25.45374870300293,27.296249389648438,29.434249877929688,27.574249267578125,25.68174934387207,26.56300163269043,30.235000610351562,27.511499404907227,27.797250747680664,27.913999557495117,26.387248992919922,973.1945945945946,225.35675675675677,0.768988733706267,0.8866318412449049,1.0134015290633491,1.1503043796705164,5455.806640625,7051.4345703125,9030.51953125,11480.2568359375,17.31629803631757,22.38069045608108,28.662154244087837,36.43742081925676,6.551666736602783,5.755833148956299,6.476666450500488,6.193333148956299
ET201600000537,ETGE71FL,ET,2016.0,537.0,ET2016DHS,119765.0546875,136888.90625,155381.5625,105.05000305175781,108.20000457763672,102.43333435058594,102.5,29.384614944458008,29.309255599975586,28.786884307861328,27.21238899230957,0.0011531379276190322,0.003005977636709,0.011364336592701677,28.8760009765625,29.211834716796876,27.44366455078125,31.084332275390626,16.53333282470703,15.716667175292969,14.866666793823242,15.65000057220459,2.0,2654.5,2669.0,2676.4,2787.2,2815.0,2742.0,2773.1,0.34333333373069763,0.2658333480358124,0.015833333134651184,0.08416666835546494,32.06989247311828,711.1235677083333,11.0,4.592468738555908,0.0,0.27197645590739744,0.3446238657166894,20.102545166015624,20.91358337402344,20.05066680908203,21.864666748046876,177.50172211021504,151.57140456989248,43.088441910282256,0.22248741888230847,42.674662928427416,0.06514539888926915,0.12375078882489886,0.009564831852912903,0.009105463113103594,0.03383444036756243,0.07141306570598058,0.004596630377428872,0.0044290899698223385,27.875,27.70833396911621,27.575000762939453,28.325000762939453,19.59166717529297,19.83333396911621,20.108333587646484,20.46666717529297,11.341667175292969,11.991666793823242,12.708333015441895,12.675000190734863,0.0019615400006528,12.657666015625,12.645000457763672,11.329090881347657,12.615333557128906,12.657666015625,12.645000457763672,3.575000047683716,3.691666603088379,3.558333396911621,3.7666666507720947,336351.8447,35149.11888,43942.10664,1118.0,1087.090909090909,1099.090909090909,1032.3636363636363,1073.5454545454545,1164.6363636363637,933.8181818181819,1.0271655667212702,0.0,0.0,1.0,19.790748596191406,17.065750122070312,18.512250900268555,19.97650146484375,19.173999786376953,17.00775146484375,18.070499420166016,20.10824966430664,19.10274887084961,18.60300064086914,18.341751098632812,18.06800079345703,482.18817204301075,74.5725806451613,55.87459443306011,64.42253137807377,73.63358627903006,83.58093195013662,91282.890625,106506.875,123135.28125,141312.265625,292.49449525745257,341.27612635501356,394.55796917344173,452.8018292682927,8.458333015441895,8.270833015441895,8.894166946411133,8.192500114440918
ET201600000538,ETGE71FL,ET,2016.0,538.0,ET2016DHS,4533.6552734375,5181.8720703125,5881.9033203125,71.5999984741211,64.21666717529297,45.86666488647461,46.95000076293945,16.120075225830078,14.51224136352539,10.544060707092285,10.3948335647583,0.0,0.0,6.088725058361888e-05,32.884544372558594,33.83000183105469,32.67166519165039,33.80833435058594,14.52500057220459,14.391666412353516,13.816666603088379,14.133333206176758,7.0,1652.0,1458.0,1620.0,1878.0,1856.0,1850.0,1959.0,0.0008333332953043282,0.0,0.0,0.0,48.75,644.63671875,5,1.6775050163269043,0.0,0.250632574143441,0.3281060673616986,23.741817474365234,24.218334197998047,23.586666107177734,24.703332901000977,56.57980550130208,76.72296549479167,29.266776529947915,0.0006404549504319827,36.4595458984375,0.02632933482527733,0.036348164081573486,0.0048697819001972675,0.003939562477171421,0.012644997797906399,0.017960214987397194,0.0023616980761289597,0.0019330272916704416,27.774999618530273,28.008333206176758,28.108333587646484,28.424999237060547,20.483333587646484,20.783334732055664,21.183334350585938,21.33333396911621,13.25,13.616666793823242,14.291666984558105,14.291666984558105,0.04873886416035314,14.501667022705078,15.598333358764648,14.599090576171875,14.606666564941406,14.501667022705078,15.598333358764648,4.441666603088379,4.425000190734863,4.349999904632568,4.516666889190674,120316.8586,93618.64193,86187.66507,674.0,499.0,732.0,744.0,695.0,802.0,540.0,5.043989054361979,0.0,0.0,0.0,21.641000747680664,18.422000885009766,18.509000778198242,19.593000411987305,18.982999801635742,18.856000900268555,21.395999908447266,20.972999572753906,21.18000030517578,19.027999877929688,19.759000778198242,18.875999450683594,588.8666666666667,54.2,49.378370012555806,56.932486397879465,65.0726318359375,73.86343819754464,822.8759155273438,941.187255859375,1066.6688232421875,1199.9959716796875,65.51199544270834,74.93116861979166,84.92120768229167,95.53583170572917,5.807499885559082,5.891666412353516,5.599166393280029,4.941666603088379
ET201600000539,ETGE71FL,ET,2016.0,539.0,ET2016DHS,83282.7734375,95190.4453125,108049.953125,87.96666717529297,107.61666870117188,92.83333587646484,81.89167022705078,26.389999389648438,31.34465980529785,28.060453414916992,23.28672981262207,0.2620359200697679,0.3970007529625526,0.5241199640127329,29.259090423583984,29.02833366394043,27.68666648864746,30.253334045410156,15.433333396911621,14.875,13.841667175292969,14.708333969116211,7,1877,1994,1862,2089,2174,1922,1922,1.0699999332427979,0.6183333396911621,0.22749999165534973,0.23416665196418762,86.64285714285714,907.2272338867188,9,0.47576990723609924,-9999,-9999,-9999,20.19727325439453,20.09583282470703,19.474166870117188,21.230833053588867,12.112509591238839,0.06267810293606349,0.9499175207955497,0.0,3.0870227813720703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.95833396911621,24.975000381469727,24.75,25.600000381469727,17.20833396911621,17.5,17.80000114440918,18.225000381469727,9.52500057220459,10.100000381469727,10.908333778381348,10.891666412353516,11.848265600986169,11.261666297912598,12.208333015441895,11.135454177856445,11.16333293914795,11.261666297912598,12.208333015441895,3.3333334922790527,3.433333396911621,3.308333396911621,3.5166666507720947,399646.8649,93838.9468,14260.85755,1213.0,1502.0,1147.0,1269.0,1308.0,1520.0,882.0,1.008591651916504,3.0,3.0,3.0,18.482999801635742,16.040000915527344,15.487000465393066,17.156999588012695,16.035999298095703,16.18600082397461,17.68199920654297,18.285999298095703,18.678998947143555,15.840999603271484,16.22599983215332,16.54199981689453,10.142857142857142,0.0,421.16671316964283,485.59859793526783,555.0288783482143,630.0090680803571,46009.2890625,51539.7578125,57207.59765625,63031.57421875,3866.137276785714,4330.859375,4807.125,5296.511160714285,9.404999732971191,8.994166374206543,9.054166793823242,7.446666717529297
ET201600000540,ETGE71FL,ET,2016.0,540.0,ET2016DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
ET201600000541,ETGE71FL,ET,2016.0,541.0,ET2016DHS,27486.15625,31416.09765625,35660.171875,126.43333435058594,107.68333435058594,116.2750015258789,102.33333587646484,32.41880416870117,27.969697952270508,30.937915802001953,26.239316940307617,0.0,0.0,0.00010139582096966283,33.696865505642364,34.08203803168403,34.153889973958336,33.307406955295136,14.858333587646484,14.516666412353516,14.100000381469727,14.333333015441895,7.0,2881.5555555555557,2766.0,2877.1111111111113,2987.1111111111113,2934.4444444444443,2918.3333333333335,2971.1111111111113,0.0,0.0,0.0,0.0,16.796791443850267,614.7843098958333,8.0,0.0,0.0,0.21506280361068916,0.26950619909245993,25.584645589192707,25.700327555338543,26.233966403537327,25.974800957573784,46.853332355898125,11.896633608411529,4.59978806237433,0.03966038987719661,10.426470472729557,0.13314857482910156,0.13001871903737386,0.0073893134792645775,0.005470394094785055,0.08071810404459635,0.07472471396128337,0.0035304360091686247,0.0026496286193529767,29.950000762939453,30.174999237060547,30.225000381469727,30.40833282470703,22.5,22.891666412353516,23.149999618530273,23.21666717529297,15.091667175292969,15.658333778381348,16.125,16.075000762939453,0.005406582013537996,18.314042833116318,18.642194959852432,17.472423977322048,17.318620469835068,18.314042833116318,18.642194959852432,3.9000000953674316,3.8499999046325684,3.758333444595337,3.9000000953674316,144947.8955,143586.0858,90621.2597,1655.6,1510.5,1498.2,1698.7,1502.8,1496.9,1689.2,0.8634860368580345,1.0,1.0,0.0,28.54224967956543,22.005001068115234,21.135250091552734,23.879249572753906,22.190250396728516,21.857999801635742,23.53474998474121,27.281749725341797,26.897499084472656,21.92099952697754,22.112499237060547,21.775249481201172,1586.2171581769437,39.72654155495979,12.941983547670912,14.921903799430295,17.055420576407506,19.35947841613606,20813.80078125,24311.056640625,28137.46875,32328.2421875,66.1233977044236,77.23384090147454,89.38999664879357,102.70369051608579,6.805833339691162,7.116666316986084,7.18583345413208,8.383333206176758
ET201600000542,ETGE71FL,ET,2016.0,542.0,ET2016DHS,15248.115234375,17428.2734375,19782.69921875,92.74166870117188,76.99166870117188,71.625,58.66666793823242,21.736328125,18.2950496673584,17.190000534057617,13.564547538757324,1.7533838474311127e-05,2.323935041204095e-05,5.2525996206662596e-05,36.162929958767364,35.333516438802086,34.648335774739586,37.502407497829864,14.791666984558105,14.591667175292969,14.016667366027832,14.274999618530273,7.0,1361.6666666666667,1272.4444444444443,1454.7777777777778,1611.5555555555557,1547.0,1556.111111111111,1482.6666666666667,0.0,0.0,0.0,0.0,40.84450402144772,613.0084635416666,6.0,0.0,0.0,0.2645036973856598,0.3391829824491669,26.7095947265625,26.311018202039932,26.072316487630207,28.0299072265625,38.668172964142094,30.29149997905496,31.545864401809652,0.02647580410136614,11.18228992124665,0.04767482355237007,0.05640243738889694,0.008649438619613647,0.005888810846954584,0.024813812226057053,0.029289070516824722,0.004232405219227076,0.0029226993210613728,28.325000762939453,28.533334732055664,28.633333206176758,28.933334350585938,20.90833282470703,21.20833396911621,21.59166717529297,21.774999618530273,13.533333778381348,13.941666603088379,14.616666793823242,14.658333778381348,0.0,17.496297200520832,18.55740695529514,17.256261189778645,17.28851996527778,17.496297200520832,18.55740695529514,4.266666889190674,4.208333492279053,4.1666669845581055,4.325000286102295,181439.0403,80857.01662,58663.18358,681.4,596.4,748.7,817.9,749.4,828.9,569.0,6.328718006451072,0.0,0.0,0.0,23.865000406901043,19.654998779296875,20.521334330240887,22.018999735514324,21.0,20.56866709391276,23.050999959309895,23.124669392903645,24.306666056315105,21.365333557128906,22.166666666666668,21.742665608723957,193.0911528150134,152.31635388739946,6.072378058182566,7.001356907894737,8.002402215254934,9.083465897409539,16956.373046875,18956.5234375,20999.046875,23090.541015625,54.17040884718499,60.56027982573727,67.08551859919571,73.76719587801608,6.349166393280029,6.200833320617676,6.840000152587891,4.9666666984558105
ET201600000543,ETGE71FL,ET,2016.0,543.0,ET2016DHS,4077.005615234375,4659.93115234375,5289.453125,28.975000381469727,18.883333206176758,30.433334350585938,40.72500228881836,5.143490791320801,3.3128654956817627,5.402366638183594,6.75,0.0011504549437608474,0.0016899767976540786,0.002163794751350696,39.568365478515624,39.532666015625,38.985165405273435,38.84666748046875,14.633333206176758,14.066666603088379,12.891667366027832,14.208333969116211,10.0,1153.5,1134.9,1221.5,1326.4,1427.8,1361.8,1522.3,0.0,0.0,0.0,0.0,17.06451612903226,634.5983537946429,4.0,0.0,0.0,0.3025643491174111,0.3896842056867898,30.417453002929687,30.81549987792969,30.75958251953125,30.935751342773436,0.6376903082734795,3.202133342783938,21.664430023521504,0.0007958092516468417,17.832981560819892,0.05629667043685913,0.06749069690704346,0.01973934570948283,0.02552637259165446,0.03200599749883016,0.039052788416544595,0.010551218191782634,0.014254854122797648,33.45000076293945,33.45833206176758,32.95833206176758,34.358333587646484,26.116666793823242,26.399999618530273,26.46666717529297,27.233333587646484,18.816667556762695,19.391666412353516,20.066667556762695,20.149999618530273,0.00890333952535957,22.533999633789062,23.02483367919922,21.26654510498047,22.09833221435547,22.533999633789062,23.02483367919922,5.633333206176758,5.699999809265137,5.633333206176758,6.0333333015441895,197467.0537,466164.0414,402792.2349,533.75,359.5833333333333,477.3333333333333,464.5833333333333,307.4166666666667,332.5,483.0833333333333,0.6674717728809644,0.0,0.0,0.0,28.002750396728516,25.917251586914062,25.39175033569336,26.97075080871582,25.82175064086914,25.805248260498047,26.36199951171875,28.00374984741211,26.680500030517578,25.539749145507812,26.45025062561035,27.117000579833984,392.89516129032256,171.36559139784947,1.2393419596354167,1.42894189453125,1.6332503255208333,1.8538899739583334,2862.35302734375,3305.702392578125,3782.876708984375,4297.0478515625,9.003726425991264,10.398311491935484,11.899295929939516,13.516656691028226,5.274999618530273,4.204999923706055,4.652500152587891,4.31416654586792
ET201600000544,ETGE71FL,ET,2016.0,544.0,ET2016DHS,3726.05078125,4258.796875,4834.1279296875,41.125,34.57500076293945,30.308334350585938,26.683334350585938,8.29411792755127,6.938127040863037,6.23842191696167,5.198051929473877,0.0,5.304347723722458e-06,2.0980122335516987e-05,44.55826637961648,43.15909090909091,42.65439120205966,43.97303078391335,13.925000190734863,13.699999809265137,12.866666793823242,13.458333969116211,7.0,818.2727272727273,802.7272727272727,862.3636363636364,1023.8181818181819,934.6363636363636,863.5454545454545,823.2727272727273,0.0,0.0,0.0,0.0,29.629032258064516,623.0325055803571,3.0,0.0,0.0,0.2824991323343674,0.3621717780579664,33.7883467240767,33.051061456853695,32.84075650301847,33.97189608487216,50.98742019489247,6.163194225680444,50.75505607358871,0.010200553042914277,71.79565692204301,0.04554297924041748,0.05208728710810343,0.010700052976608277,0.010743655761082967,0.02465224266052246,0.027940132220586143,0.005430102348327637,0.005488732953866323,34.80833435058594,34.92499923706055,34.94166564941406,35.47500228881836,27.83333396911621,28.05000114440918,28.483333587646484,28.733333587646484,20.883333206176758,21.225000381469727,22.075000762939453,22.016666412353516,0.0,23.02711902965199,23.970758611505683,23.018429842862215,22.94302923029119,23.02711902965199,23.970758611505683,4.958333492279053,4.983333587646484,4.858333587646484,5.133333206176758,177143.0615,74064.80691,84233.70487,368.0,291.8333333333333,572.0833333333334,539.1666666666666,462.25,527.0833333333334,307.9166666666667,1.3013966878255208,0.0,0.0,0.0,28.395000457763672,29.88450050354004,24.491249084472656,25.556251525878906,24.476749420166016,31.299999237060547,32.1349983215332,26.650001525878906,29.389751434326172,25.5260009765625,27.23150062561035,29.250499725341797,332.76344086021504,443.94354838709677,1.1311102616159538,1.3041523180509869,1.4906185752467105,1.6919897782175164,5127.74658203125,5807.76611328125,6517.86767578125,7260.97265625,16.397680139028896,18.572269562752016,20.84305695564516,23.219385290658604,4.079166412353516,3.513333320617676,3.5225000381469727,3.234999895095825
ET201600000545,ETGE71FL,ET,2016.0,545.0,ET2016DHS,28563.453125,32647.423828125,37057.84375,122.81666564941406,102.66667175292969,89.26667022705078,80.64167022705078,32.82405471801758,27.317073822021484,24.625286102294922,21.036956787109375,0.0,0.0,4.126627045946244e-05,37.77054443359375,37.047332763671875,36.51199951171875,38.5280029296875,15.5,15.208333969116211,14.366666793823242,14.816666603088379,7.0,1220.4,1096.1,1295.1,1427.3,1392.8,1387.7,1485.5,0.19499999284744263,0.11249999701976776,0.003333333181217313,0.032499998807907104,33.967914438502675,613.8337053571429,7.0,0.0,0.0,0.24896793294718875,0.32041982341117375,28.133544921875,28.02308349609375,27.711749267578124,28.865667724609374,42.45835340566354,64.55567715315013,30.304493758378015,0.08554907586555378,32.62179017258713,0.04834078152974446,0.09333750406901041,0.006690480311711629,0.004996074239412943,0.02615041136741638,0.051752146085103354,0.0032847071687380474,0.002472161998351415,27.350000381469727,27.433334350585938,27.42500114440918,27.858333587646484,19.575000762939453,19.825000762939453,20.225000381469727,20.433334350585938,11.850000381469727,12.225000381469727,13.058333396911621,13.041666984558105,0.0,18.911500549316408,19.20333251953125,18.49654541015625,18.998834228515626,18.911500549316408,19.20333251953125,3.741666793823242,3.758333444595337,3.625,3.8333334922790527,313142.2925,195114.7615,106027.2712,722.5,683.4,814.2,941.0,817.4,980.7,593.3,8.6053417706937,0.0,0.0,0.0,25.06599998474121,20.76974868774414,21.01325035095215,23.17500114440918,21.8489990234375,21.404998779296875,24.278751373291016,23.809249877929688,25.070249557495117,21.202251434326172,22.27750015258789,22.449748992919922,450.5656836461126,404.6729222520107,11.210806943516042,12.925885695187166,14.774011948529411,16.76986808572861,31132.314453125,34804.7109375,38554.8046875,42394.8203125,98.9362014075067,110.60683017761394,122.52432766420911,134.72763069705093,7.62666654586792,6.864999771118164,6.8433332443237305,5.909999847412109
ET201600000546,ETGE71FL,ET,2016.0,546.0,ET2016DHS,95798.125,109495.2421875,124287.203125,43.47500228881836,37.32500076293945,52.54999923706055,33.88333511352539,8.37399673461914,7.020376205444336,10.041400909423828,6.179331302642822,0.060065895318984985,0.07490148714610509,0.18133219650813512,37.175453186035156,36.063331604003906,34.36166763305664,37.1966667175293,14.341667175292969,13.758333206176758,12.600000381469727,13.716667175292969,10,1693,1650,1733,1905,1870,1686,1867,0.0,0.0,0.0,0.0,61.75,623.9039306640625,3,3.3748130798339844,0.0,0.2801760597115759,0.35225056736065313,28.360000610351562,27.99416732788086,26.9424991607666,28.90416717529297,28.032978057861328,32.80900573730469,69.84146881103516,0.28095492720603943,13.074891090393066,0.05721081793308258,0.0880177915096283,0.009980889037251472,0.007941227406263351,0.03149564564228058,0.050504039973020554,0.005019244272261858,0.004037520382553339,33.50833511352539,33.41666793823242,33.25,34.241668701171875,26.33333396911621,26.516666412353516,26.924999237060547,27.358333587646484,19.16666603088379,19.658334732055664,20.649999618530273,20.524999618530273,3.3020251043911637,19.523332595825195,20.611665725708008,19.544546127319336,19.924999237060547,19.523332595825195,20.611665725708008,5.191666603088379,5.316666603088379,5.233333587646484,5.483333587646484,130798.0481,114309.2395,154696.5518,567.0,639.0,632.0,476.0,576.0,884.0,261.0,2.0688304901123047,0.0,0.0,3.0,26.46500015258789,25.680999755859375,21.51799964904785,22.809999465942383,21.91699981689453,27.082000732421875,28.600000381469727,24.57699966430664,27.39699935913086,23.08799934387207,25.36400032043457,26.85700035095215,5.875,1.1875,852.196484375,982.569140625,1123.0557291666667,1274.7720052083334,3983.780517578125,4560.181640625,5172.3134765625,5823.45751953125,293.4515380859375,335.91015625,381.00067138671875,428.96502685546875,4.93916654586792,4.2183332443237305,4.788333415985107,3.9375
ET201600000547,ETGE71FL,ET,2016.0,547.0,ET2016DHS,18506.5625,21152.609375,24010.16796875,65.8499984741211,56.80833435058594,55.67499923706055,45.29999923706055,14.633333206176758,12.349637985229492,12.511236190795898,9.621238708496094,0.0,0.0,2.1145476920715866e-05,39.46966830166903,38.87999933416193,38.39424272017045,41.081212824041195,15.383333206176758,15.0,13.991666793823242,14.824999809265137,7.0,1320.8181818181818,1395.2727272727273,1458.0,1764.8181818181818,1523.6363636363637,1519.7272727272727,1713.0,0.0,0.0,0.0,0.0,27.6514745308311,664.6905691964286,4.0,0.0,0.0,0.28168011321739056,0.3613871286068629,31.189009232954547,30.961667147549715,30.78447099165483,32.58704723011363,52.38790007560484,3.2897237141927085,67.20259996639786,0.004434320234483288,76.26532048051075,0.05670347384044102,0.05566855839320591,0.006913507623331887,0.00599118960755212,0.03296747803688049,0.030339845589229038,0.003477969339915684,0.003056268074682781,33.28333282470703,33.266666412353516,33.20000076293945,33.958335876464844,25.566667556762695,25.75,26.166667938232422,26.516666412353516,17.899999618530273,18.266666412353516,19.20833396911621,19.133333206176758,0.0,23.174697875976562,24.092878861860797,22.908348777077414,23.04333357377486,23.174697875976562,24.092878861860797,4.5,4.599999904632568,4.449999809265137,4.708333492279053,163756.3767,19196.04165,68886.44778,587.3,605.0,834.3,767.8,688.8,856.2,444.6,2.470898207797799,0.0,0.0,0.0,27.335498809814453,26.857500076293945,22.845748901367188,24.116748809814453,23.227500915527344,28.10650062561035,29.445499420166016,25.695999145507812,28.016498565673828,23.961999893188477,25.96074867248535,27.258249282836914,873.983870967742,257.8817204301075,5.674172794117647,6.542232411430481,7.477633063168449,8.487804718833557,11467.26171875,12988.0830078125,14575.982421875,16238.0546875,36.47651524697581,41.31413810483871,46.36512936827957,51.65204973118279,5.519999980926514,4.71999979019165,4.856666564941406,4.428333282470703
ET201600000548,ETGE71FL,ET,2016.0,548.0,ET2016DHS,20327.02734375,23233.36328125,26372.013671875,126.43333435058594,107.68333435058594,116.2750015258789,102.33333587646484,32.41880416870117,27.969697952270508,30.937915802001953,26.239316940307617,0.0,0.0,0.0,32.66712188720703,32.90250142415365,33.35763804117838,32.78819783528646,14.858333587646484,14.516666412353516,14.100000381469727,14.333333015441895,7.0,2937.75,2855.8333333333335,3009.8333333333335,3149.1666666666665,3105.1666666666665,3026.8333333333335,3109.1666666666665,0.0,0.0,0.0,0.0,20.842245989304814,614.784375,8.0,0.0,0.0,0.22081400712712407,0.27527460724343095,24.945149739583332,25.057462056477863,25.72882080078125,25.73548634847005,25.375159705931637,11.041433216739277,3.859494452182473,0.02375347556761059,7.174233280621649,0.14445114135742188,0.1316806503704616,0.008132369390555791,0.005788022918360574,0.08965633596692767,0.07652064732142858,0.0038860999047756195,0.0028022341430187225,29.950000762939453,30.174999237060547,30.225000381469727,30.40833282470703,22.5,22.891666412353516,23.149999618530273,23.21666717529297,15.091667175292969,15.658333778381348,16.125,16.075000762939453,0.00839661628147245,18.100001017252605,18.682777404785156,17.223181406656902,17.212425231933594,18.100001017252605,18.682777404785156,3.9000000953674316,3.8499999046325684,3.758333444595337,3.9000000953674316,142846.8707,142271.9928,102964.3505,1732.25,1506.25,1525.5833333333333,1722.0833333333333,1506.9166666666667,1511.5,1701.3333333333333,1.0364898599824062,1.0,1.0,0.0,28.62725067138672,21.889249801635742,20.514249801635742,23.170499801635742,21.46525001525879,21.66499900817871,23.119998931884766,27.478500366210938,26.788249969482422,21.382999420166016,21.874000549316406,21.695751190185547,1409.5951742627346,44.07238605898123,9.518598423922125,10.97479476520722,12.543958368148395,14.238551501921792,16569.3203125,19372.43359375,22442.748046875,25808.546875,52.62538224698391,61.52827056802949,71.27982573726541,81.96984961461126,6.805833339691162,7.116666316986084,7.18583345413208,8.383333206176758
