DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
CI202100000464,CIGE81FL,CI,2021,464,CI2021DHS,3315.547363,2657.297119,4287.074707,3157.070068,3683.911133,42.70301056,46.15362549,65.26164246,36.60776138,42.35511398,27.02023697,26.37781143,27.19020844,27.17003441,27.87951851,11.5932579,11.24865532,11.49215889,11.71753502,11.46614647,NA,324.7128906,0.509004951,0.50888443,0.508644998,0.519085526,0.512900651,0,0,0,0,0,29.64954376,12,0,0.047011346,0.017269889,0.108940534,0.748380959,0.665342212,23.12910461,22.98538208,23.53344917,23.5626049,24.0094223,0.636220872,50.03591156,1.834853172,0.748627782,2.389456749,0.543946922,0.541056335,0.517208159,0.397144288,0.354944915,0.725578427,0.742497683,0.62153554,0.3978104,0.363157421,31.08903313,31.37277222,31.70137596,31.61977768,31.57748985,25.27812576,25.72524643,25.92884827,25.74191284,25.81597328,19.49577522,20.1241188,20.20921707,19.90224266,20.11134338,0.092657872,19.23797226,19.59295082,19.87668991,19.95517349,20.139328,3.096238375,2.914612293,2.992071867,3.093084574,3.138411522,132.2187042,134.519928,195.2675323,113.2309036,132.9277802,1829.298096,1718.47998,2047.134399,1794.230347,1656.408447,24.3838501,25.74075508,26.22612572,26.20258713,25.83738136,24.74966431,23.60247612,23.62626266,24.31619072,24.76352501,24.79171753,23.68902969,31.85742188,470.6901855,510.2795715,579.0913086,585.1294556,661.5394287,2585.290771,2801.096924,3059.087158,3380.795654,3716.39917,121.1648941,131.2790833,143.3703308,158.4478455,174.17659,11.52353668,11.61141491,13.69480133,10.46469307,11.36342716
CI202100000465,CIGE81FL,CI,2021,465,CI2021DHS,2420.278564,2020.966064,2585.15918,2399.251465,2652.610107,43.11699295,46.66877365,64.27768707,37.07465744,42.78786469,27.05281639,26.47568321,27.167593,26.81327629,27.95893478,11.70031834,11.35681438,11.59759808,11.82795143,11.57378483,NA,345.9873047,0.512171149,0.50263381,0.511595905,0.52118206,0.507778108,0,0,0,0,0,27.67609215,12,0,0.050905216,0.01787198,0.114352807,0.747434855,0.665387273,23.11250496,22.91614532,23.40844345,23.33379745,23.92751312,0.606177032,55.16422653,1.696055055,0.718883276,2.175246,0.544262588,0.541714847,0.526405036,0.419356436,0.364988923,0.729112029,0.751452327,0.650343597,0.430142283,0.376122117,31.05836296,31.34372139,31.66624832,31.58742714,31.54577637,25.19201279,25.64185524,25.84215927,25.65296555,25.73125076,19.35804367,19.98690796,20.06864929,19.75947571,19.97199059,0.089298695,19.17219543,19.35660934,19.6492939,19.85431671,19.89609146,3.108969927,2.926533699,3.003414392,3.105005741,3.151432276,134.0494385,136.5777435,193.052536,115.1170197,134.8430634,1853.143921,1752.796143,2103.428467,1856.154419,1704.080688,24.28031349,25.65032959,26.14339256,26.14141846,25.76924896,24.69673347,23.56675148,23.61834145,24.27224731,24.73637199,24.70929337,23.53445625,23.87011719,416.6902466,388.0851746,449.2044067,444.6758423,476.3432312,3376.779785,3708.934082,4107.219727,4603.758301,5133.941406,158.2596283,173.8267212,192.4931793,215.7644653,240.6125793,11.63799858,11.74075508,13.72369671,10.58679962,11.48036575
CI202100000466,CIGE81FL,CI,2021,466,CI2021DHS,445.0379028,546.4682007,670.2355957,665.8895264,833.7007446,27.40018654,24.94540787,31.13794327,21.35417175,28.15536308,29.54678917,29.54318237,28.57057762,30.27555847,29.40620613,11.46672535,11.02267075,11.26323795,11.43541718,11.28645897,7,317.5234375,0.416313291,0.370445311,0.408362895,0.397687048,0.434754223,0,0,0,0,0,25.37153816,10,0.141862854,0.048937287,0.024658492,0.13647294,0.680435598,0.51001358,24.36314964,24.79037666,24.29521942,25.09055138,24.936203,0.266736269,29.03808212,0.325293601,0.221246123,0.359807104,0.548641622,0.52486372,0.530645728,0.538556814,0.493940562,0.840851307,0.742978573,0.66710037,0.736287951,0.63634795,32.59754181,32.91427994,33.20386505,33.11420822,33.27149963,26.84298325,27.37573814,27.54655647,27.37566566,27.6034584,21.13081741,21.89160919,21.94062424,21.67879105,21.98504066,0.005212073,19.17950821,20.03756905,20.01986122,19.90554428,20.46619987,3.328457832,3.299623966,3.327011108,3.398611069,3.379181147,91.20036316,82.31046295,103.596283,72.57452393,95.14207458,1014.008118,934.2307739,1162.716675,786.0631714,826.677002,26.60403252,28.05571556,28.57002449,28.04271317,27.23124504,25.96238708,24.84640694,24.64174461,25.26270294,25.97442818,26.59485054,26.22889709,69.28222656,78.05609894,96.01509094,104.8147278,107.8377228,130.8538666,448.3945618,526.8535156,623.9710083,747.8289795,891.4900513,21.06558037,24.75158119,29.31416321,35.13301086,41.88220978,8.585225105,8.206636429,8.666154861,7.43239975,8.425717354
CI202100000467,CIGE81FL,CI,2021,467,CI2021DHS,2571.333984,4841.621582,5998.759766,8830.801758,11181.10547,26.84421539,24.39216423,29.88115883,21.20896339,27.56759644,29.76655579,29.31208229,28.63243103,30.78582764,29.24720955,11.39322948,10.94092941,11.18554688,11.35208321,11.19270897,7,260.8535156,0.417964756,0.376540631,0.425502777,0.409447044,0.437677294,0,0,0,0,0,30.97999191,10,1.131450176,0.045333069,0.024414603,0.142480388,0.686043084,0.511020541,24.70858002,24.71088409,24.33710098,25.40942383,24.87917709,0.288993567,39.70028687,0.3531425,0.306433558,0.443383187,0.539424896,0.498597741,0.527879477,0.523133397,0.454655826,0.744805396,0.659920514,0.669440091,0.671514452,0.534930885,32.69331741,32.99283981,33.2858963,33.18914795,33.38116455,26.97825623,27.49596405,27.66605949,27.49574661,27.75898552,21.30008698,22.0519104,22.10034752,21.83706665,22.18845558,0.709538102,19.65060616,20.10968781,20.04177094,20.03302193,20.51114655,3.355512142,3.329427242,3.358116388,3.419444561,3.411154509,90.07608795,81.21193695,100.3443985,72.52287292,94.03733063,974.1467896,876.4797974,1104.270874,782.4161987,849.6854248,26.7838726,28.30034065,28.91913795,28.40650749,27.60570908,26.41354942,25.2649765,24.95734787,25.65289879,26.36520004,26.99505234,26.55621529,68.20898438,428.9506836,850.6784668,953.4517212,1430.107422,1754.935303,369.8861389,434.6079102,514.7212524,616.8931885,735.401001,17.37725258,20.41788292,24.1816082,28.98164558,34.54914474,8.655537605,8.256853104,8.653740883,7.545116901,8.478263855
CI202100000468,CIGE81FL,CI,2021,468,CI2021DHS,358.0498047,374.7352905,488.1086731,613.7036743,725.5489502,27.33183861,25.01475334,30.83516121,21.93031311,28.05617332,29.09896088,28.97324753,28.7616291,30.12382698,29.82725334,11.24765587,10.78443336,11.02511597,11.19279575,11.06291962,7,204.9658203,0.386707693,0.361062378,0.381683856,0.396645367,0.41248256,0,0,0,0,0,21,10,0.126105189,0.057559229,0.029957438,0.14129287,0.700812578,0.511124969,24.30875397,24.56952858,24.39225006,25.24481201,25.18726349,0.240492538,37.5125351,0.302136868,0.266182661,0.437668651,0.542711794,0.522873461,0.54244256,0.540059984,0.502579629,0.792594373,0.737127662,0.770038247,0.789699018,0.680890381,32.66584015,32.92450714,33.24539948,33.12866211,33.34951019,27.02384377,27.50535393,27.70711708,27.5119648,27.79218864,21.41818619,22.14007568,22.22028351,21.9358654,22.28658867,0.018182959,19.51854706,20.16580963,20.02287102,20.36579895,20.54727364,3.285054922,3.264539957,3.296860695,3.34510994,3.340248823,89.78659058,81.66165924,101.6592331,73.35929871,93.71459961,956.6951294,831.0009155,1156.598022,798.0411377,829.3568115,27.23144341,28.72104454,29.12834358,28.64927101,27.77929688,26.58998299,25.43487549,25.12441063,25.73529816,26.52452469,27.115942,26.75418091,92.04492188,64.27663422,65.84141541,77.88348389,99.38645935,113.8788528,361.3108826,424.5321655,502.788208,602.5914917,718.3518066,16.96367836,19.93194199,23.60609055,28.29189301,33.72688293,8.729654312,8.343496323,8.875630379,7.675289154,8.567827225
CI202100000469,CIGE81FL,CI,2021,469,CI2021DHS,482.6469116,834.5561523,1798.868896,1984.602783,2542.11377,27.27556801,24.84877968,31.13304138,21.10177231,28.09181786,28.79078102,29.34862518,28.17374992,29.51194382,29.17634964,11.51822948,11.07773495,11.32096386,11.49375057,11.33854198,7,371.5136719,0.42646876,0.375077605,0.448107272,0.438537508,0.47232464,0,0,0,0,0,27.92992592,10,0.047290217,0.04855888,0.023986781,0.137371197,0.670426965,0.50686878,24.02794647,24.60873985,23.96682358,24.63472176,24.71015549,0.299697906,34.46872711,0.339844972,0.241838127,0.434182554,0.548903644,0.530416846,0.537909985,0.540414572,0.508604228,0.877553165,0.768826365,0.703984916,0.774962246,0.685719311,32.60442734,32.93242264,33.21158981,33.13359451,33.28255081,26.82200623,27.36471367,27.52578163,27.36380196,27.5860672,21.08619881,21.85468864,21.890625,21.63984489,21.94401169,0.414895922,19.26511383,19.86885452,19.75989532,19.75749969,20.24396133,3.354817867,3.321093798,3.349088669,3.424999952,3.403515577,91.50455475,82.52513123,104.2673187,72.2735672,95.61093903,1027.564209,963.8759155,1164.939941,814.8128662,823.6869507,26.22613335,27.71515274,28.29906464,27.7888031,27.00683975,25.74923325,24.64613342,24.46205711,25.10863113,25.79335976,26.38378716,25.92765808,74.82714844,86.54266357,146.6324768,265.3657227,321.3972168,398.9986267,326.2566223,383.3442078,454.0079041,544.1282349,648.6575928,15.33082867,18.01338005,21.33387375,25.56863594,30.48048019,8.555259705,8.195533752,8.65221405,7.398241997,8.412291527
CI202100000470,CIGE81FL,CI,2021,470,CI2021DHS,396.4041748,568.8480225,573.0632935,616.1088867,765.0722046,26.50062561,24.11870193,29.64627266,20.71440506,27.31264114,29.82227707,29.95845413,29.20673752,30.97426796,30.13840675,11.48616886,11.04280949,11.2889328,11.45208359,11.27812481,7,310.8242188,0.382238269,0.35531342,0.396001607,0.396282017,0.422777861,0,0,0,0,0,20.88214111,10,0.08407706,0.044653326,0.022112917,0.140478849,0.678010523,0.508099318,24.88143349,25.02458,24.8102951,25.5743103,25.42852783,0.292456061,26.26428604,0.24782759,0.253729135,0.354254514,0.545876801,0.509127796,0.539364219,0.532527924,0.468900532,0.781798184,0.687021852,0.726505399,0.712410152,0.557789862,32.72393036,33.04830933,33.32122421,33.24059677,33.42288971,26.95756721,27.50143242,27.65072441,27.49372101,27.7541523,21.23776054,22.00549698,22.03229141,21.78851318,22.14476395,0,19.94059372,20.09070587,20.4138546,20.17435265,20.718647,3.4124856,3.376012802,3.402705431,3.476388931,3.467375517,90.43299866,81.4250412,100.877533,72.01132965,94.70318604,1003.764038,903.8060303,1129.035522,851.1392822,859.401123,26.63792419,28.20284653,28.80109978,28.28820419,27.52010918,26.23838425,25.10606003,24.86834908,25.54255104,26.25442696,26.84025764,26.33810425,107.4169922,80.61404419,99.94725037,110.8080292,99.77597809,120.0822525,569.6755371,669.355957,792.7415771,950.1004639,1132.618774,26.77490997,31.45991898,37.25907898,44.65499115,53.23340225,8.605503082,8.233927727,8.599071503,7.483025074,8.449884415
CI202100000471,CIGE81FL,CI,2021,471,CI2021DHS,1647.863403,1708.023438,1581.560913,2872.364746,3080.267822,29.35210609,26.38665199,35.22115707,22.48809433,29.85660744,30.4835968,31.07761574,30.47284698,31.23060226,31.51292419,11.53090286,11.10639477,11.35680008,11.53872967,11.41186333,5,303.1855469,0.361571461,0.338380843,0.374010593,0.366099954,0.39686057,0,0,0,0,0,31.81302071,10,0,0.045567617,0.025291441,0.109111711,0.67080754,0.548140109,24.97587204,25.86803818,25.65924835,25.92004204,26.31357002,0.309003502,46.13106155,0.413681507,0.294706047,0.53677994,0.548363507,0.530408025,0.437802643,0.540100217,0.51212132,0.893140376,0.774171829,0.451685727,0.781163275,0.706174493,32.42090607,32.72696686,33.03452301,32.94575882,33.04701996,26.62874794,27.14596367,27.33119392,27.15221405,27.32008171,20.8900032,21.62057495,21.67772102,21.40703201,21.63515663,0.483632714,19.46814346,20.65846062,20.84564781,20.6094799,21.11421585,3.244849682,3.201938629,3.221730471,3.301938772,3.271383286,95.24317169,84.48844147,113.4730759,74.25431061,97.67240906,1052.637939,1025.007446,1163.548584,833.8826294,871.7164917,26.80557632,28.30788422,28.6213913,27.96867561,27.14688873,25.82651138,24.72083473,24.58945465,25.15471458,25.88212013,26.41321945,26.15018845,41.34765625,366.3991089,300.1016846,304.4152527,465.1661377,483.4647827,411.6068726,447.106781,489.5362244,542.4026489,597.7713623,19.33114624,20.99840164,22.99110413,25.47397995,28.07437515,8.609333992,8.171525002,8.983877182,7.38983345,8.45114994
CI202100000472,CIGE81FL,CI,2021,472,CI2021DHS,337.2798767,386.026947,457.1450195,463.7477112,534.0404663,30.01732063,26.98931122,36.99304962,22.88946533,30.48968506,28.81976891,29.13729286,29.969244,29.94458389,29.54218864,11.57842827,11.16549492,11.42578125,11.60881138,11.48446178,5,262.2871094,0.399052262,0.383352786,0.40190208,0.38827467,0.413200051,0,0,0,0,0,22.36854362,10,8.299173355,0.044483982,0.024220554,0.105563581,0.680126965,0.565063655,24.13572884,24.66838646,25.2746563,25.1980896,25.14480591,0.189582184,31.94107819,0.307450294,0.24188678,0.366335243,0.548411548,0.540198386,0.472815603,0.540352046,0.522903204,0.937360048,0.838231385,0.519871652,0.811719656,0.78270328,32.37625885,32.6765213,32.98897552,32.90794373,32.98810959,26.55824661,27.06545258,27.25021744,27.07721329,27.22443581,20.79783058,21.51102638,21.56319427,21.2991333,21.50364685,0,19.45169067,20.19947815,20.5800705,20.45159721,20.74742508,3.235026121,3.179817677,3.198133707,3.280729294,3.252864599,97.10681152,85.8210907,118.3087234,75.09414673,99.17881775,1058.624512,1043.437866,1201.251465,882.2711792,915.3695679,26.64552498,28.19899368,28.49700737,27.92412567,27.07245064,25.84410477,24.64376831,24.54766083,25.13318634,25.81917381,26.31453133,26.04184532,109.328125,62.72982407,67.82537842,76.71923828,75.10179138,83.82055664,411.606842,447.1067505,489.5362244,542.4026489,597.7713623,19.33114433,20.99839973,22.99110413,25.47397995,28.07437515,8.652030945,8.211233139,9.16614151,7.418341637,8.509600639
CI202100000473,CIGE81FL,CI,2021,473,CI2021DHS,1241.511475,1090.974121,1176.849487,859.7435303,1027.920532,29.86472511,26.80684853,36.01383972,22.8337059,30.17964554,30.1746521,30.1956768,29.68721008,30.30054855,30.62511063,11.50034714,11.07601357,11.32537651,11.51312256,11.38790512,5,319.5664063,0.404184848,0.373808265,0.413106114,0.404730797,0.420750886,0,0,0,0,0,35.15028,10,0.252221882,0.048751447,0.025793796,0.10680107,0.669192433,0.551081777,24.81918907,25.16670418,25.06757545,25.33687019,25.78850937,0.270811737,52.71552658,0.53919524,0.294649571,0.521187484,0.548119664,0.536631525,0.456166834,0.540680468,0.523842812,0.91311574,0.816828609,0.481211901,0.848977923,0.787842989,32.38002014,32.66585541,32.9798317,32.8915062,32.99024963,26.60227203,27.10056496,27.29265213,27.10889816,27.27459526,20.879673,21.58984566,21.65445709,21.37838554,21.60234451,0.494676203,19.46372414,20.13773155,20.44793892,20.37319374,20.9519062,3.215335608,3.169820547,3.19169569,3.26982069,3.239959478,96.02511597,84.97290039,114.9452133,74.66212463,97.78083038,1073.104736,1004.270935,1190.055908,878.1394653,859.3908691,26.51800919,27.9870491,28.31230927,27.66649628,26.84680939,25.59872627,24.46906471,24.35115814,24.93746185,25.6670723,26.17482185,25.93908691,39.38671875,233.8947754,191.6853943,211.0475616,139.2314758,161.3377228,1153.233398,1252.696411,1371.574585,1519.694824,1674.825928,54.15035629,58.82066727,64.40261841,71.35764313,78.64186096,8.648952484,8.186854362,9.068530083,7.411716938,8.468085289
CI202100000474,CIGE81FL,CI,2021,474,CI2021DHS,208.2389832,223.9869537,268.6824036,242.2158051,270.2519836,27.74556351,25.40485382,33.99866486,21.09961319,29.06370544,28.22432137,30.25775909,29.49349785,31.00241852,30.01766014,11.72222233,11.31216717,11.56941605,11.73534489,11.57947063,5,314.6728516,0.401328743,0.362373829,0.376130193,0.360571474,0.379784971,0,0,0,0,0,25.99928856,10,0,0.040081479,0.022185169,0.118418358,0.688930988,0.546180189,23.88264084,25.34118843,25.22521591,25.92722321,25.6232338,0.263238162,20.27563286,0.270625174,0.209036455,0.358606398,0.549654484,0.537929654,0.495047063,0.534070253,0.50425607,0.92742002,0.81641382,0.569792211,0.728621423,0.665641785,32.59006119,32.94878387,33.20920181,33.18561935,33.22228241,26.70536804,27.26234245,27.39949417,27.27938461,27.41157532,20.86783981,21.63661766,21.63978577,21.45027542,21.64281082,0,19.54096031,20.42461777,20.95693207,20.85202599,21.22880745,3.395124435,3.330541134,3.355541229,3.454181194,3.422584057,94.19963837,84.61190796,114.0839157,72.88188934,99.47297668,1092.521851,1077.779053,1273.681396,804.0501099,885.1162109,26.64206314,28.26101303,28.71203804,28.07054138,27.2099514,25.92468262,24.720644,24.58831215,25.15886307,25.84627724,26.41907883,25.98107147,112.9316406,36.03826141,39.35476303,42.09458542,39.22572327,42.41751862,257.2138062,283.5114441,314.9864197,354.1412048,396.0385132,12.09310341,13.32950687,14.80932713,16.65021896,18.62005234,8.442774773,8.157330513,8.839959145,7.312318802,8.417518616
CI202100000475,CIGE81FL,CI,2021,475,CI2021DHS,1763.851196,1991.83728,2228.154053,3447.251465,3120.842041,28.03169823,25.71070671,34.98803329,21.33154869,29.454319,28.44049263,30.62548637,30.71460915,31.16609764,30.91559219,11.75159168,11.34923267,11.60833359,11.77228069,11.62151337,5,340.9140625,0.369731128,0.345342398,0.359893978,0.350433052,0.375526935,0,0,0,0,0,22.57111168,10,0,0.041389525,0.022954052,0.116309248,0.685599327,0.5547598,23.98889542,25.57668877,25.74583435,25.95469856,25.93203735,0.393862218,56.95677948,0.475827247,0.317153305,0.525486052,0.549687147,0.532308877,0.439072132,0.522832394,0.492479205,0.922156274,0.787988365,0.464740843,0.670140326,0.628245533,32.57223511,32.93313217,33.19549942,33.17828369,33.18992996,26.6737709,27.22966003,27.36626244,27.25140381,27.36132813,20.82064629,21.58389854,21.58716774,21.40600395,21.5684185,0.748269022,19.5372982,20.52789307,20.77705956,20.74329948,20.94848442,3.386255741,3.315277815,3.338888884,3.441739082,3.409592152,94.92250061,85.23813629,116.8211517,73.4176178,100.4272156,1117.10498,1087.104492,1236.519531,814.381897,889.8895264,26.65433502,28.20800781,28.61459351,28.03390884,27.14922523,25.82366562,24.68063354,24.49867821,25.07409859,25.77792168,26.36380386,25.94841766,61.56054688,279.3847961,349.9681091,346.3031616,558.2663574,489.8331299,273.7221069,301.70755,335.2026367,376.8704224,421.4567566,12.97536469,14.30197048,15.88975143,17.86494827,19.97849274,8.436766624,8.159380913,8.914578438,7.311416149,8.433302879
CI202100000476,CIGE81FL,CI,2021,476,CI2021DHS,204.3956146,228.717514,270.5578918,321.4751587,361.0295105,28.6186676,26.3285656,36.3552742,21.92089272,30.02794456,29.87687492,29.58802986,30.08916664,30.36762428,30.55935478,11.77352428,11.37895012,11.64444447,11.81267357,11.66940117,5,363.8955078,0.364522934,0.344115794,0.368773252,0.36483559,0.379605949,0,0,0,0,0,24.90153313,10,0,0.045008313,0.02424752,0.107191414,0.678663611,0.564156473,24.73644829,24.89349174,25.59973907,25.4627018,25.70615387,0.279650599,21.93836403,0.289579719,0.178399265,0.363326043,0.549601555,0.542228699,0.486446351,0.537564874,0.517236114,0.95495218,0.859687567,0.551118374,0.752274454,0.757530391,32.52087784,32.87369919,33.14344788,33.12096405,33.14548492,26.61020088,27.15772629,27.29531288,27.18059921,27.29023552,20.7473526,21.49474907,21.49900246,21.30829048,21.47608566,0,19.59602356,20.19895554,21.11031342,20.5577774,20.85295105,3.367100716,3.288194418,3.313889027,3.412717104,3.390581608,96.36193848,86.57344055,120.4773483,74.80980682,101.8121948,1093.271484,1112.354736,1267.999512,854.8121338,970.6712036,26.54205894,28.07888985,28.4509716,27.88437843,27.01449394,25.66757202,24.53884125,24.28575516,24.9040432,25.60709381,26.19670296,25.84452629,114.5126953,36.88843918,40.18592834,44.08008957,52.061409,56.66555023,276.009491,304.2287903,338.0037842,380.0197754,424.9786682,12.97536564,14.30197144,15.88975334,17.86494827,19.97849274,8.522937775,8.237517357,9.088528633,7.381540775,8.520880699
CI202100000477,CIGE81FL,CI,2021,477,CI2021DHS,402.5791626,382.6776733,499.6977234,544.8256226,637.1954346,28.8965416,26.81040382,37.77012634,22.37102318,30.61557579,30.18787575,29.31428909,30.20520782,29.79420853,30.45239258,11.87213612,11.49283886,11.76666641,11.93906307,11.79856777,5,325.3310547,0.358038068,0.346501559,0.363332301,0.355826557,0.36116749,0,0,0,0,0,28.3189621,10,0,0.05346562,0.026169166,0.106583431,0.672032177,0.573734164,25.06126595,24.94495773,25.6793232,25.18793678,25.82999802,5.758126259,39.03424072,3.094076872,0.724659681,3.262210608,0.549930632,0.542996049,0.498918831,0.534906924,0.515590489,0.943278968,0.853103995,0.554672122,0.690695524,0.729543388,32.50559998,32.86952972,33.12955856,33.12096405,33.14687729,26.54492378,27.10078239,27.22031403,27.12643242,27.22356796,20.63346481,21.37669373,21.36289215,21.18190002,21.34830666,0,19.93465996,20.57562447,21.15343857,20.58166695,21.20760345,3.389322996,3.293750048,3.325000048,3.423828125,3.414192677,97.93971252,88.30677032,125.5856781,76.59453583,104.5274734,1290.689575,1186.438843,1254.500488,825.6879883,969.4401245,26.41902733,28.1874218,28.62384415,28.11082077,27.21555519,25.90412712,24.65585709,24.42613602,25.0144825,25.70018005,26.32969093,25.85258102,172.3085938,73.44985962,67.23690796,84.94123077,88.23197937,100.0112915,503.5205383,564.5136108,638.1450806,730.2490234,831.4615479,23.67602539,26.54397964,30.0062027,34.33702087,39.09613037,8.576966286,8.323905945,9.260195732,7.445846558,8.621992111
CI202100000478,CIGE81FL,CI,2021,478,CI2021DHS,6612.65332,9989.836914,9315.926758,18080.98828,17240.54688,29.10824013,28.42796516,36.11544037,24.8590107,30.89304543,26.6566143,26.64317703,28.52430916,29.31735039,28.97991753,10.31731796,9.785286903,10.02256966,10.2317276,10.18038177,NA,204.6416016,0.467556059,0.494276911,0.505124807,0.485169619,0.448268592,0,0,0,0,0,39.91212463,11,2.115640879,0.056131542,0.026268004,0.119219594,0.752456427,0.543477178,23.07925415,23.21683121,24.37837029,24.71751213,24.81202507,1.772220016,64.39974213,6.003941059,2.001353264,14.26148701,0.494382024,0.479250818,0.53772217,0.216702953,0.307570517,0.590226769,0.553478003,0.694105804,0.166202098,0.295667231,32.33719635,32.41453934,32.8852005,32.7190094,32.93368149,27.16280365,27.49192619,27.84809113,27.58172798,27.81770897,22.01987839,22.62925339,22.86263084,22.48728371,22.75329971,3.575324059,19.501894,19.79048538,20.2324295,20.11767387,20.64413261,3.143316031,3.126171827,3.213150978,3.219444513,3.193619728,91.49639893,88.87070465,116.0443573,80.03220367,98.6606369,885.4382324,971.1884766,1243.001099,886.5418091,986.5279541,26.52730179,27.96184921,28.19269371,27.73334122,27.06973076,25.82466507,24.71907997,24.45967484,25.25202942,25.9302845,26.5161705,26.17833519,32.94726563,1125.608887,1604.675293,1736.407227,2898.69458,2678.859619,1359.253052,1477.106567,1617.961914,1793.44519,1977.353394,63.66314697,69.1830368,75.78025818,83.99934387,92.61302948,9.813593864,9.669136047,11.19461727,9.088319778,9.981583595
CI202100000479,CIGE81FL,CI,2021,479,CI2021DHS,813.8059692,897.6907349,1089.922974,1094.615967,1187.80603,29.19792366,28.7962532,36.42471695,25.20800972,31.18590546,26.47916603,26.53272247,27.44802856,27.71748161,27.96292686,10.23499775,9.69596386,9.932986259,10.14743996,10.09207153,NA,203.6611328,0.499952435,0.527192175,0.526265979,0.542166591,0.507036686,0,0,0,0,0,31.00664711,11,0.661139071,0.06471581,0.028642673,0.13624607,0.778444052,0.580943882,22.98511314,23.18115997,23.81980705,23.7763176,24.23332596,0.767814875,20.38984299,2.458353281,1.009207726,7.196445465,0.541094303,0.534000814,0.541313291,0.343981624,0.405769348,0.772275746,0.749613643,0.85076344,0.326248378,0.448334783,32.26442719,32.33615494,32.80461502,32.6388588,32.84085846,27.13094711,27.45830345,27.81371498,27.54211617,27.7686348,22.02942657,22.64019012,22.87162971,22.49142075,22.74878502,0.003244042,19.49106026,19.82959557,20.19158554,19.83514977,20.50372696,3.14048028,3.114800453,3.209997177,3.215972185,3.187167168,91.69550323,89.69458008,116.923233,81.06826019,99.39469147,906.7902222,1029.019897,1283.788574,911.8605347,1037.359741,26.52013397,27.97212029,28.21123314,27.77642059,27.13815498,25.92492867,24.80168533,24.49036598,25.34514427,26.01125526,26.60815048,26.27479744,53.75292969,121.1646957,144.1967621,171.3150787,175.4858246,184.5629272,1359.375244,1477.23938,1618.1073,1793.606445,1977.531128,63.66315079,69.1830368,75.78025818,83.9993515,92.61302948,9.952332497,9.840377808,11.42399311,9.280660629,10.16100788
