DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
MW201700000112,MWGE7IFL,MW,2017.0,112.0,MW2017MIS,113444.203125,131437.96875,153199.859375,107.90834045410156,63.483333587646484,73.98332977294922,88.44166564941406,33.72135543823242,16.85398292541504,20.503463745117188,24.01131248474121,0.008237184232966915,0.011791763791612758,0.0260975193825497,29.577090454101562,32.75916748046875,31.206832885742188,32.604833984375,10.208333969116211,11.291666984558105,11.008333206176758,11.016666412353516,7.0,2961.6,2963.8,3007.9,3088.4,3057.7,3260.0,2929.6,0.0,0.0,0.0,0.0,34.7598944591029,682.8750697544643,9.0,0.05950719118118286,0.3043766016254964,0.2981313595320605,0.9457418993017703,22.77281799316406,25.01941680908203,24.177166748046876,24.955084228515624,0.13133704756683914,207.35232519788917,-1.0,5.282481009853232,11.84051626401715,0.0237412943374513,0.40728314717610675,0.27504088083902994,0.35174506505330405,0.1352462927500407,0.383906618754069,0.21836160024007162,0.3006291707356771,0.08366656303405762,26.75,28.416667938232422,28.17500114440918,27.941667556762695,21.616666793823242,22.75,22.641666412353516,22.40833282470703,16.54166603088379,17.125,17.166667938232422,16.92500114440918,0.06530656243249568,15.968545532226562,17.27966766357422,17.147500610351564,17.305332946777344,3.200000047683716,3.766666889190674,3.6083333492279053,3.683333396911621,55185.46486,48157.42581,56360.16338,1271.0,808.0,895.2222222222222,1103.2222222222222,728.8888888888889,963.7777777777778,900.3333333333334,3.2771015418865437,1.0,1.0,2.0,20.483501434326172,17.32349967956543,22.576751708984375,22.188249588012695,22.322999954223633,16.833749771118164,16.76424789428711,21.664501190185547,18.75674819946289,22.91025161743164,21.952499389648438,19.608501434326172,86.76517150395779,20.928759894459102,41.84436866001309,47.656086387434556,55.21497668520942,64.35680321498691,106153.4375,115215.359375,126759.171875,139114.25,338.36588885224273,367.25882255936676,404.06476748021106,443.4584432717678,8.178333282470703,6.9658331871032715,7.84499979019165,7.938333034515381
MW201700000113,MWGE7IFL,MW,2017.0,113.0,MW2017MIS,107350.84375,124378.109375,144971.125,107.90834045410156,63.483333587646484,73.98332977294922,88.44166564941406,33.72135543823242,16.85398292541504,20.503463745117188,24.01131248474121,0.016660021815652633,0.021018843942133176,0.03415553592792278,30.84061223810369,34.80015147816051,32.51409357244318,33.67015214399858,10.208333969116211,11.291666984558105,11.008333206176758,11.016666412353516,7.0,2835.7272727272725,2809.7272727272725,2787.6363636363635,2956.818181818182,2832.181818181818,3041.818181818182,2782.909090909091,0.0,0.0,0.0,0.0,34.45263157894737,682.8750651041667,9.0,0.061911966651678085,0.2942052739468257,0.2915681983470222,0.94405475864935,23.78117509321733,26.418257279829547,25.145075017755683,25.821361194957387,0.10579916921328743,135.23531291226914,-1.0,6.063557083814314,13.361521376154354,0.01849895165274829,0.42281150817871094,0.25196078419685364,0.36624374985694885,0.11131642758846283,0.4056452512741089,0.1923454850912094,0.3177555501461029,0.06479042768478394,26.75,28.416667938232422,28.17500114440918,27.941667556762695,21.616666793823242,22.75,22.641666412353516,22.40833282470703,16.54166603088379,17.125,17.166667938232422,16.92500114440918,0.04471691854638991,16.721735174005683,18.03636308149858,17.77606062455611,17.97257579456676,3.200000047683716,3.766666889190674,3.6083333492279053,3.683333396911621,38241.95669,54243.27699,59242.918,1325.2,750.3,869.7,1083.6,723.5,960.5,870.4,2.276450768624258,1.0,1.0,2.0,21.271499633789062,18.17824935913086,23.375499725341797,22.828001022338867,22.944499969482422,17.63800048828125,17.556499481201172,22.279499053955078,19.576000213623047,23.758251190185547,22.63224983215332,20.076751708984375,126.7915567282322,23.79419525065963,38.83923371883202,44.23357529527559,51.24960527395013,59.73489788385827,99051.3125,109800.390625,123292.65625,137974.171875,315.635966358839,349.88872856200527,392.88299802110816,439.6668040897098,8.178333282470703,6.9658331871032715,7.84499979019165,7.938333034515381
MW201700000114,MWGE7IFL,MW,2017.0,114.0,MW2017MIS,100915.296875,116921.8046875,136280.3125,107.90834045410156,63.483333587646484,73.98332977294922,88.44166564941406,33.72135543823242,16.85398292541504,20.503463745117188,24.01131248474121,0.00875251209393096,0.013071934636027668,0.03097977805823183,31.532562255859375,34.664721171061196,32.83861287434896,33.96875,10.208333969116211,11.291666984558105,11.008333206176758,11.016666412353516,7.0,2648.0,2597.25,2648.5,2764.8333333333335,2761.6666666666665,2963.0,2742.0,0.0,0.0,0.0,0.0,48.727034120734906,662.100830078125,7.0,0.07416950166225433,0.30652514219001453,0.29686475891647235,0.9443201978154272,24.600296020507812,26.918126424153645,25.771458943684895,26.482986450195312,0.10714128504248814,189.24458033376965,-1.0,3.341904884857657,3.880913060373037,0.00535814612323701,0.4705701510111491,0.356968625386556,0.3397162119547526,0.14930548667907714,0.4706298828125,0.3138189951578776,0.2885046323140462,0.09526774088541666,26.75,28.416667938232422,28.17500114440918,27.941667556762695,21.616666793823242,22.75,22.641666412353516,22.40833282470703,16.54166603088379,17.125,17.166667938232422,16.92500114440918,0.37981802256319536,17.66802978515625,19.171527862548828,18.704305013020832,18.997222900390625,3.200000047683716,3.766666889190674,3.6083333492279053,3.683333396911621,58176.88912,33366.15808,68757.12013,1141.090909090909,659.0909090909091,764.0,973.0909090909091,620.8181818181819,848.6363636363636,724.7272727272727,1.4693259993148724,1.0,1.0,1.0,22.13800048828125,19.837249755859375,24.083749771118164,23.328001022338867,23.502500534057617,18.47675132751465,18.631999969482422,23.00200080871582,20.62299919128418,25.115501403808594,24.638750076293945,22.72574806213379,77.97643979057591,18.856020942408378,36.77033517480211,41.87732932058047,48.519634317282325,56.55292504947229,106417.609375,108602.3984375,112529.421875,116538.09375,336.16295811518324,343.06550638089004,355.47185863874347,368.1364119764398,8.178333282470703,6.9658331871032715,7.84499979019165,7.938333034515381
MW201700000115,MWGE7IFL,MW,2017.0,115.0,MW2017MIS,93294.953125,108092.765625,125989.4609375,87.375,51.633331298828125,58.72500228881836,66.9749984741211,23.993135452270508,12.054474830627441,14.29411792755127,16.041915893554688,0.009029691732382472,0.013184897507293314,0.030418112308164186,31.793140758167613,34.75045498934659,33.02318226207387,34.072728937322445,9.625,11.450000762939453,11.241666793823242,11.183333396911621,10.0,2651.2727272727275,2603.4545454545455,2647.181818181818,2773.818181818182,2764.0,2943.818181818182,2738.3636363636365,0.0,0.0,0.0,0.0,47.31675392670157,651.7137451171875,7.0,0.07493118445078532,0.3062879582393353,0.2979812231682547,0.9455647004631474,24.860579057173297,27.097878196022727,25.98325694691051,26.65901600230824,0.1003448725994969,167.81629376636127,-1.0,3.34018120091623,3.58416748046875,0.005435556641423889,0.4823937714099884,0.3801267743110657,0.34006497263908386,0.15124744176864624,0.4829992949962616,0.33791130781173706,0.2863582372665405,0.09650216996669769,28.916667938232422,31.016666412353516,30.741666793823242,30.475000381469727,24.08333396911621,25.258333206176758,25.108333587646484,24.858333587646484,19.291667938232422,19.566667556762695,19.5,19.29166603088379,0.35936401206779733,17.928017356178977,19.445302789861504,18.9433330189098,19.245303067294035,3.6416666507720947,4.2833333015441895,4.108333587646484,4.175000190734863,55561.88633,29919.29956,72353.18416,1140.2,654.0,759.4,973.2,610.1,846.7,709.3,1.311817668495378,1.0,1.0,1.0,22.42199961344401,20.106665293375652,24.399332682291668,23.55933380126953,23.748334248860676,18.622334798177082,18.8086675008138,23.2760009765625,20.820999145507812,25.68433380126953,25.309000651041668,23.24866485595703,97.41884816753927,20.43717277486911,34.09576416015625,38.83128865559896,44.990447998046875,52.439422607421875,98236.234375,100546.40625,104465.6015625,108447.0625,310.32419829842934,317.6228730366492,330.00458115183244,342.5831969895288,7.0208330154418945,5.406666278839111,6.1583333015441895,6.679999828338623
MW201700000116,MWGE7IFL,MW,2017.0,116.0,MW2017MIS,24005.65234375,27779.0546875,32297.21875,89.03333282470703,53.71666717529297,59.983333587646484,46.19166564941406,24.788862228393555,12.688976287841797,14.65987777709961,11.15291690826416,0.00016924005689894318,0.00025075920827829156,0.0014414972370597207,28.676060994466145,31.199167887369793,29.988192240397137,31.015970865885418,9.608333587646484,11.458333969116211,11.25,11.116666793823242,10.0,3022.75,3087.25,3173.75,3178.5,3286.25,3441.25,3247.5833333333335,0.0,0.0,0.0,0.0,20.274406332453825,641.3265991210938,7.0,0.0,0.16406758627930387,0.2733357088821448,0.9117502747629576,22.445528666178387,24.274859110514324,23.6920166015625,24.360623677571613,5.441260408100329,117.27989309210527,-1.0,4.036061497738487,10.711650647615132,0.0283097317344264,0.4755483309427897,0.6259423573811849,0.4204766591389974,0.18176876703898112,0.44175535837809243,0.6486175537109375,0.3538395881652832,0.12052128314971924,28.508333206176758,30.58333396911621,30.358333587646484,30.024999618530273,23.683334350585938,24.83333396911621,24.70833396911621,24.450000762939453,18.899999618530273,19.125,19.108333587646484,18.90833282470703,0.0023936438934965285,16.215001424153645,17.350555419921875,17.395833333333332,17.705277760823567,3.5916666984558105,4.233333587646484,4.0916666984558105,4.141666889190674,1677.162579,35611.75012,119192.1023,1560.8333333333333,934.5833333333334,970.0,1253.4166666666667,816.9166666666666,1156.1666666666667,1004.75,2.2086904425370064,0.0,0.0,0.0,21.44824981689453,18.341249465942383,23.622499465942383,22.961000442504883,23.083248138427734,16.96674919128418,17.157249450683594,22.493749618530273,19.34925079345703,24.126998901367188,23.514999389648438,20.741750717163086,473.3184210526316,105.87894736842105,10.207052979793849,11.656719107902488,13.490259939463352,15.687361951897905,19757.0078125,24821.296875,31784.57421875,41011.56640625,62.69720908717105,78.76812294407895,100.86525493421053,130.14599095394738,7.135833263397217,5.298333168029785,6.114999771118164,4.5258331298828125
MW201700000117,MWGE7IFL,MW,2017.0,117.0,MW2017MIS,96789.3828125,112141.4765625,130708.4921875,79.125,49.28333282470703,53.849998474121094,40.59166717529297,21.579545974731445,11.573385238647461,13.18775463104248,9.800804138183594,0.009033533711783802,0.011274977613942692,0.015136051482666796,27.957745361328126,30.86933288574219,29.488665771484374,30.849832153320314,10.141666412353516,12.141666412353516,11.75,11.683333396911621,7.0,3424.5,3201.6,3402.5,3621.3,3679.0,3801.2,3625.7,0.0,0.0,0.0,0.0,28.188976377952756,650.2573567708333,7.0,7.38811731338501,0.276095274732359,0.27241701891862585,0.926726059669563,22.747509765625,25.10349884033203,24.216000366210938,25.11858367919922,0.07271469797049294,157.6769808070866,-1.0,4.744679528584317,14.453146786827428,0.0006028272974209522,0.5548896448952811,0.17658286435263498,0.33258138384137836,0.09676650592258998,0.5801140921456474,0.11181064162935529,0.2686611924852644,0.05374956130981445,30.391666412353516,32.5,32.150001525878906,31.89166831970215,25.28333282470703,26.40833282470703,26.25,26.03333282470703,20.25,20.358333587646484,20.399999618530273,20.20833396911621,0.02438706311425845,17.537272644042968,19.337667846679686,18.9433349609375,19.38733367919922,3.6666667461395264,4.258333206176758,4.083333492279053,4.141666889190674,36083.00886,26043.22477,42389.19049,1533.4,851.7,1010.9,1322.8,793.5,1127.5,955.3,5.855750697178478,1.0,1.0,1.0,22.623748779296875,19.693750381469727,24.442501068115234,24.104999542236328,24.215499877929688,18.43450164794922,18.50925064086914,23.554250717163086,20.59400177001953,25.248001098632812,24.743749618530273,22.277999877929688,311.4225721784777,40.68503937007874,38.0393905839895,43.32264497211286,50.19418471128609,58.50473158628609,84296.0390625,96307.46875,111643.390625,129218.046875,267.5544619422572,305.6781906167979,354.3537565616798,410.13512959317586,7.451666355133057,6.498332977294922,7.481666564941406,4.6533331871032715
MW201700000118,MWGE7IFL,MW,2017.0,118.0,MW2017MIS,125791.046875,145743.1875,169873.5625,107.64167022705078,67.66667175292969,79.76667022705078,83.75,31.5048770904541,17.276596069335938,21.27111053466797,22.039474487304688,0.009250637072666436,0.013230490836368245,0.01900751879260798,29.470635986328126,32.864166259765625,30.70533447265625,32.4510009765625,11.083333969116211,12.166666984558105,11.883333206176758,11.858333587646484,7.0,3433.1,3433.6,3522.9,3646.1,3543.3,3746.8,3559.7,0.0,0.0,0.0,0.0,30.845549738219894,651.3931884765625,9.0,10.81723403930664,0.26534548636336297,0.2732041386969827,0.9252400392868387,23.169654846191406,25.598165893554686,24.44849853515625,25.445416259765626,0.042809508799261584,171.536920691906,-1.0,2.482192395561358,16.917147723563968,0.0012713253653703098,0.4557538330554962,0.20183849334716797,0.37950441241264343,0.10203929245471954,0.45252931118011475,0.14109963178634644,0.332345187664032,0.058516375720500946,29.608333587646484,31.233333587646484,30.96666717529297,30.733333587646484,24.04166603088379,25.125,24.991666793823242,24.78333282470703,18.524999618530273,19.066667556762695,19.08333396911621,18.875,0.06743352200972472,16.868673706054686,18.332167053222655,18.19166717529297,18.439833068847655,3.4166667461395264,3.9166667461395264,3.75,3.799999952316284,14002.90383,51363.72351,43960.73055,1579.5555555555557,931.6666666666666,1012.8888888888889,1367.3333333333333,849.7777777777778,1124.3333333333333,997.4444444444445,1.6083267251754243,1.0,1.0,2.0,21.551498413085938,18.204750061035156,23.81475067138672,23.347999572753906,23.418750762939453,17.178749084472656,17.263999938964844,22.680999755859375,19.389751434326172,24.070499420166016,22.95349884033203,20.537498474121094,163.89295039164492,36.052219321148826,45.27957882217848,51.5684157644357,59.747846948818896,69.64017388451444,116931.53125,129295.5390625,144967.078125,162198.0,369.52504895561356,408.60195006527414,458.1315274151436,512.5898335509138,8.495833396911621,7.870832920074463,8.809165954589844,7.746666431427002
MW201700000119,MWGE7IFL,MW,2017.0,119.0,MW2017MIS,152518.1875,176709.59375,205967.03125,107.90834045410156,63.483333587646484,73.98332977294922,88.44166564941406,33.72135543823242,16.85398292541504,20.503463745117188,24.01131248474121,0.022208203142062545,0.030874002474946337,0.05054994893911929,29.557637532552082,33.192406548394096,31.349629720052082,32.671668158637154,10.208333969116211,11.291666984558105,11.008333206176758,11.016666412353516,7.0,3011.6666666666665,3030.3333333333335,3033.6666666666665,3148.0,3045.3333333333335,3249.3333333333335,3011.777777777778,0.0,0.0,0.0,0.0,34.882506527415146,682.8750651041667,9.0,0.011665765196084976,0.2830730584075099,0.27418732221142206,0.9302414159599248,22.787960476345486,25.256296793619793,24.242777506510418,24.976667616102432,0.10811875263849895,163.4538777669271,-1.0,5.0492963790893555,17.546579996744793,0.010557485123475393,0.43080485661824547,0.2359403133392334,0.31711308161417645,0.09168896675109864,0.4133700052897135,0.17379056612650554,0.26241121292114256,0.051040518283844,26.75,28.416667938232422,28.17500114440918,27.941667556762695,21.616666793823242,22.75,22.641666412353516,22.40833282470703,16.54166603088379,17.125,17.166667938232422,16.92500114440918,0.20646745372193023,16.01828342013889,17.32018364800347,17.13592529296875,17.281667073567707,3.200000047683716,3.766666889190674,3.6083333492279053,3.683333396911621,37757.75742,45788.5846,63935.8582,1397.111111111111,814.3333333333334,910.4444444444445,1178.2222222222222,762.7777777777778,1014.5555555555555,922.8888888888889,3.3919127782185874,1.0,1.0,2.0,20.682666778564453,17.21299997965495,22.886332194010418,22.565999348958332,22.633333841959637,16.46133295694987,16.523333231608074,21.908665974934895,18.673001607259113,23.14600118001302,21.94366455078125,19.469666798909504,74.7578125,13.158854166666666,53.36799444901316,60.780222039473685,70.42077508223684,82.08018606085527,139348.390625,155374.34375,175803.0625,198619.125,438.373046875,488.7906087239583,553.0592041015625,624.8384195963541,8.178333282470703,6.9658331871032715,7.84499979019165,7.938333034515381
MW201700000120,MWGE7IFL,MW,2017.0,120.0,MW2017MIS,82486.1796875,95559.5,111357.171875,131.9666748046875,84.78333282470703,97.5250015258789,101.5,42.229331970214844,23.660465240478516,28.543901443481445,29.138755798339844,0.0341003660171751,0.044147273472377235,0.05686125982375372,26.562454223632812,29.6004155476888,28.222915649414062,29.269999186197918,11.25,12.333333969116211,12.041666984558105,12.100000381469727,7.0,3767.6666666666665,3768.9166666666665,3844.0,3899.75,3979.1666666666665,3996.0,4022.5,0.0,0.0,0.0,0.0,26.66839378238342,658.1392996651786,11.0,16.06583595275879,0.24505080449521127,0.2787316631171315,0.9269213129774008,20.886446634928387,23.046178181966145,22.21930694580078,22.982569376627605,0.030805078812831423,154.46705999028498,-1.0,2.4168302704015545,1.620015831191305,0.020841341562221706,0.22842663526535034,0.18237528204917908,0.4613494873046875,0.13858987390995026,0.18701449036598206,0.1343223750591278,0.4806097745895386,0.09627977758646011,28.066667556762695,29.700000762939453,29.424999237060547,29.20833396911621,22.42500114440918,23.5,23.383333206176758,23.133333206176758,16.816667556762695,17.366666793823242,17.383333206176758,17.108333587646484,0.10962573713224023,15.210439046223959,16.491943359375,16.215694427490234,16.695139567057293,3.125,3.5833334922790527,3.4166667461395264,3.4833333492279053,9639.736576,91822.59975,58907.16402,2203.5454545454545,1348.090909090909,1385.1818181818182,1907.090909090909,1237.090909090909,1583.090909090909,1506.0,9.18596431751943,1.0,1.0,1.0,20.083749771118164,17.432249069213867,21.9375,21.72699737548828,21.810749053955078,15.937249183654785,16.210250854492188,21.089500427246094,18.074499130249023,22.5314998626709,22.26974868774414,19.92074966430664,296.139896373057,78.73834196891191,30.775823798392388,35.060159838418635,40.61640830052493,47.329893577755904,75191.2578125,83069.875,93037.34375,103965.8671875,235.60812014248705,260.29812985751295,291.53424546632124,325.78246437823833,9.518333435058594,9.794166564941406,9.624166488647461,9.125
MW201700000121,MWGE7IFL,MW,2017.0,121.0,MW2017MIS,106316.2421875,122982.5390625,142877.5625,131.9666748046875,84.78333282470703,97.5250015258789,101.5,42.229331970214844,23.660465240478516,28.543901443481445,29.138755798339844,0.03375109648093199,0.04641076234670786,0.06378382902878982,27.707400512695312,31.12366943359375,29.38500061035156,30.611166381835936,11.25,12.333333969116211,12.041666984558105,12.100000381469727,7.0,3994.8,3977.5,4057.7,4120.2,4141.0,4149.1,4146.6,0.0,0.0,0.0,0.0,30.930232558139537,651.3931884765625,11.0,15.79737663269043,0.1751656436330664,0.27349823766846537,0.9086902655129138,21.828353881835938,24.23058166503906,23.224333190917967,24.072250366210938,0.06063737523370456,176.02183856865284,-1.0,2.3158308434362858,1.8023197786795662,0.1615996583138105,0.27339369910103933,0.2363767283303397,0.5458585875374931,0.17877067838396346,0.21850689819880895,0.17365099702562606,0.5418761798313686,0.12090885639190674,28.066667556762695,29.700000762939453,29.424999237060547,29.20833396911621,22.42500114440918,23.5,23.383333206176758,23.133333206176758,16.816667556762695,17.366666793823242,17.383333206176758,17.108333587646484,0.21957590203536184,15.949310302734375,17.3375,17.06366729736328,17.53333435058594,3.125,3.5833334922790527,3.4166667461395264,3.4833333492279053,4919.652958,91821.75938,62221.59892,2137.5454545454545,1314.4545454545455,1369.7272727272727,1870.909090909091,1199.8181818181818,1514.0,1456.7272727272727,5.031311667644916,1.0,1.0,1.0,21.658000946044922,18.755748748779297,23.76099967956543,23.29224967956543,23.440500259399414,17.399250030517578,17.558250427246094,22.7135009765625,19.507999420166016,24.36250114440918,23.9997501373291,21.459749221801758,276.73056994818654,57.847150259067355,41.31713293488903,47.28182114882507,54.672772519582246,63.467311928851174,76379.734375,85756.0,97552.484375,110758.71875,239.34083549222797,268.7240932642487,305.6918110427461,347.07763924870466,9.518333435058594,9.794166564941406,9.624166488647461,9.125
MW201700000122,MWGE7IFL,MW,2017.0,122.0,MW2017MIS,69206.625,80183.71875,93459.5703125,107.90834045410156,63.483333587646484,73.98332977294922,88.44166564941406,33.72135543823242,16.85398292541504,20.503463745117188,24.01131248474121,0.01796903307475741,0.03435850294809493,0.06484967791844928,30.624853515625,34.84933166503906,32.64783630371094,33.402001953125,10.208333969116211,11.291666984558105,11.008333206176758,11.016666412353516,7.0,2535.5,2471.6,2525.6,2679.2,2538.1,2660.5,2374.0,0.0,0.0,0.0,0.0,31.689119170984455,682.8750651041667,9.0,0.06435374915599823,0.2952981719187772,0.3027934324523577,0.9520773670582982,23.74042663574219,26.532666015625,25.307582092285156,25.807916259765626,0.020692798140135454,31.340005667098445,-1.0,4.852127628622895,1.1960730676206281,0.004244651819140182,0.36350338799612864,0.22401768820626394,0.4033538954598563,0.11028550352369036,0.3232412338256836,0.15948287078312465,0.3511280672890799,0.06326642206736974,26.75,28.416667938232422,28.17500114440918,27.941667556762695,21.616666793823242,22.75,22.641666412353516,22.40833282470703,16.54166603088379,17.125,17.166667938232422,16.92500114440918,0.006634579468775327,16.855998229980468,18.216001892089842,17.967332458496095,18.213833618164063,3.200000047683716,3.766666889190674,3.6083333492279053,3.683333396911621,30457.28216,72118.96086,49964.61402,1356.6,803.9,895.4,1138.6,763.6,1021.5,940.2,0.47280907507387465,1.0,1.0,1.0,22.265249252319336,19.320999145507812,24.303749084472656,23.456501007080078,23.74625015258789,18.599498748779297,18.594999313354492,23.11549949645996,20.57149887084961,25.196001052856445,24.443750381469727,21.729251861572266,120.60621761658031,38.505181347150256,26.858304095953002,30.588619859660575,35.44038124184073,41.30817303769582,64513.3515625,71846.921875,81019.3046875,91079.65625,201.90054242227978,224.85148154145077,253.557136496114,285.04169365284974,8.178333282470703,6.9658331871032715,7.84499979019165,7.938333034515381
MW201700000123,MWGE7IFL,MW,2017.0,123.0,MW2017MIS,45320.6796875,52509.140625,61202.96875,129.7166748046875,76.99166870117188,90.79167175292969,108.74166870117188,42.763736724853516,21.89336585998535,27.034740447998047,31.82682991027832,0.010355934264167907,0.02290796098254976,0.060839813474624874,31.704925537109375,33.52875264485677,32.2481943766276,32.64874776204427,10.75,11.833333969116211,11.541666984558105,11.600000381469727,7.0,2557.3333333333335,2443.75,2572.0,2775.4166666666665,2711.0833333333335,2779.5,2614.75,0.0,0.0,0.0,0.0,24.8984375,682.8750651041667,10.0,0.07570353150367737,0.326265201020129,0.3541297753054328,0.9717572546700789,24.77380879720052,26.399024963378906,25.68048604329427,26.018404642740887,0.6526057652064732,96.92949472402597,-0.9168831168831169,8.945037921063312,5.672529423701299,0.012406961019937095,0.3499782562255859,0.26406534512837726,0.5205890973409016,0.19306084314982097,0.30273539225260415,0.19891923268636066,0.48079077402750653,0.13209978739420572,26.191667556762695,27.808334350585938,27.566667556762695,27.391666412353516,20.799999237060547,21.883333206176758,21.774999618530273,21.566667556762695,15.441667556762695,15.975000381469727,16.024999618530273,15.791666984558105,0.0005888802228243373,17.84269841512044,19.269306182861328,19.112777709960938,19.38805389404297,3.0333333015441895,3.5166666507720947,3.3583333492279053,3.4166667461395264,21365.22899,63348.47173,7561.358643,1197.3333333333333,854.0,908.0,1081.0833333333333,781.8333333333334,975.25,1024.8333333333333,0.3276061417220475,1.0,1.0,1.0,22.760499954223633,19.935251235961914,24.799999237060547,23.95275115966797,24.16575050354004,18.984500885009766,19.038999557495117,23.63949966430664,20.9320011138916,26.4637508392334,25.758499145507812,22.977752685546875,184.6961038961039,66.45194805194805,19.409321581196583,22.105059762286324,25.611216835826212,29.85160979789886,39800.8125,45577.453125,52879.1875,61167.55859375,133.56608606557376,152.94066982581967,177.4302638319672,205.22624231557376,9.148333549499512,8.239999771118164,8.963333129882812,8.935832977294922
MW201700000124,MWGE7IFL,MW,2017.0,124.0,MW2017MIS,71509.53125,82851.890625,96569.5,129.7166748046875,76.99166870117188,90.79167175292969,108.74166870117188,42.763736724853516,21.89336585998535,27.034740447998047,31.82682991027832,0.004793679329656786,0.008171752191358997,0.021278675140873077,26.482106526692707,29.178054809570312,27.75708262125651,28.88763936360677,10.75,11.833333969116211,11.541666984558105,11.600000381469727,7.0,2890.4166666666665,2895.75,2956.4166666666665,2980.9166666666665,2969.0,3048.5,2926.3333333333335,0.0,0.0,0.0,0.0,18.79015544041451,682.8751220703125,10.0,0.05414990708231926,0.2942814791811177,0.3132172810431729,0.957652063433064,20.531129201253254,22.45965067545573,21.565834045410156,22.44611104329427,0.025555986196883602,49.54004412240933,-1.0,2.0215809876437016,9.807842353465025,0.004161934469647976,0.25449883937835693,0.19473183155059814,0.42639848589897156,0.12681147456169128,0.21667489409446716,0.1426417976617813,0.42113763093948364,0.08297467231750488,26.191667556762695,27.808334350585938,27.566667556762695,27.391666412353516,20.799999237060547,21.883333206176758,21.774999618530273,21.566667556762695,15.441667556762695,15.975000381469727,16.024999618530273,15.791666984558105,0.0190619119050155,14.580151875813803,15.741250356038412,15.374582926432291,16.00458272298177,3.0333333015441895,3.5166666507720947,3.3583333492279053,3.4166667461395264,24496.56558,90882.14997,38378.04925,1688.5454545454545,1085.2727272727273,1106.8181818181818,1492.3636363636363,999.5454545454545,1367.3636363636363,1185.8181818181818,7.054578079460816,1.0,1.0,1.0,20.143749237060547,17.576250076293945,21.90924835205078,21.57775115966797,21.631500244140625,16.46324920654297,16.62150001525879,21.024499893188477,18.418001174926758,22.63450050354004,22.386249542236328,20.12350082397461,133.279792746114,73.86528497409327,26.444722974081365,30.11760273129921,34.89465684465223,40.672087741961946,61980.453125,71939.9296875,84727.640625,99706.828125,193.91900097150258,225.0789143458549,265.08741499352334,311.95225469559585,9.148333549499512,8.239999771118164,8.963333129882812,8.935832977294922
